genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [3], [], [], [], [0, 1, 1, 1, 0], [1, 0]]",2.1834446437555526,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.17471525848884994),2.373146313974233,{'errortest': 2.7843322320370407}
"[[0], [2], [2], [2], [0], [1], [0, 0], [1, 1]]",2.2133056016239085,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]-x[1]**Constant)**Constant)**Constant),(((x[1]-x[1]**0.9972888086536363)**0.4810731437567677)**0.5617457885102083),2.4224961559144886,{'errortest': 2.9214374375087755}
"[[0], [2], [0], [1, 2], [2, 1, 1], [1, 2, 2, 2], [1, 1, 0, 0, 1], [0, 1]]",2.378743348785904,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((Constant-(Constant*x[0]))*((x[1]*Constant)**Constant)**Constant),((0.9959830761141558-(0.06676275053898773*x[0]))*((x[1]*0.8527149490086127)**0.838044001678882)**0.24692227162167302),2.529062993560044,{'errortest': 2.798507544297196}
"[[0], [2], [0], [1, 2], [2, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 0], [0, 1, 1]]",2.4663824228949487,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((x[0]+Constant+Constant)+(Constant+x[1]**Constant)**Constant),((x[0]+0.47726706267606533+0.9320819324531623)+(0.5838397196779632+x[1]**0.12912025589581433)**0.13930255771975952),2.663467178901816,{'errortest': 3.200512404185677}
"[[0], [2], [0], [2, 1], [2, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 0], [1, 0]]",2.594898003711484,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((x[1]**Constant)+(Constant+Constant+Constant+x[0])**Constant),((x[1]**0.1080685415403303)+(0.5897737058632176+0.5743502773746253+0.8934913107120833+x[0])**0.8863878193617675),2.756967494782486,{'errortest': 3.0698028450681707}
"[[0], [2], [0], [1, 2], [2, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 1], [0]]",2.7025277827475667,"[1, 1, 1, 2, 3, 4, 5, 1]",7,((x[0]+Constant+Constant)+(Constant+Constant**Constant)**Constant),((x[0]+0.5250507151246594+0.22313270549757502)+(0.7393158897296956+0.7724110843589247**0.8843916884692169)**0.3361753460637241),2.8947122323878443,{'errortest': 3.4742539707002518}
"[[0], [1], [1, 1], [3, 2, 3, 3], [1], [0, 0, 0, 0], [0, 1, 1, 1, 1], [0]]",2.712827767419179,"[1, 1, 2, 4, 1, 4, 5, 1]",6,((x[0]+((Constant+Constant)**Constant))+(Constant+Constant)),((x[0]+((0.8445539144375137+0.09507472765579206)**0.5673087863382367))+(0.7344197136139621+0.1808528334581242)),2.904695682262079,{'errortest': 3.4850742403864925}
"[[0], [2], [0], [1, 2], [2, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 0], [0, 0]]",2.7678683377164144,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((x[0]+Constant+Constant)+(Constant+x[0]**Constant)**Constant),((x[0]+0.5987646294996901+0.31154907396693376)+(0.07084508279842539+x[0]**0.8676957230212904)**0.28914610251912254),2.957082804648498,{'errortest': 3.543837053544145}
"[[0], [2], [0], [1, 2], [2, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 0], [0, 0]]",2.82486280559831,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((x[0]+Constant+Constant)+(Constant+x[0]**Constant)**Constant),((x[0]+0.24374829385968577+0.4056759424728086)+(0.4014363921274532+x[0]**0.5816527398393604)**0.038099312363357396),3.0130532619899513,{'errortest': 3.6007604343628308}
"[[0], [2], [1], [2, 1], [0, 0, 2], [2, 2, 3, 0], [1, 1, 1, 1, 0], [1]]",2.9308252388972944,"[1, 1, 1, 2, 3, 4, 5, 1]",7,(((Constant*Constant**Constant)*(Constant/Constant+x[1]))**Constant),(((0.538300923204122*0.5439679499855578**0.7058716603696692)*(0.10038319803128892/0.9944936529938251+x[1]))**0.0977410532758648),3.1252425027992525,{'errortest': 3.681701189723756}
"[[0], [2], [1], [2, 0], [2, 1, 2], [2, 3, 0], [1, 1, 1, 1], []]",3.1047971931294014,"[1, 1, 1, 2, 3, 3, 4, 0]",6,(((Constant**Constant)*(Constant/Constant)+Constant)**Constant),(((0.8746933719848775**0.8182209084698889)*(0.35313912405894643/0.03887686638732324)+0.8853319747880605)**0.27319528231232193),3.299035409756107,{'errortest': 3.8527043729136734}
"[[0], [2], [1], [3, 0], [2, 1, 2], [0, 3, 0], [0, 1, 1, 0], [0, 0]]",3.3382073326495636,"[1, 1, 1, 2, 2, 3, 4, 2]",7,((x[0]+Constant/(Constant+x[0]))**Constant),((x[0]+0.861351002450145/(0.4201985377817785+x[0]))**0.9988497057229323),3.516694955950722,{'errortest': 4.080973602259527}
"[[0], [2], [1], [0, 2], [2, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 0], [0, 0]]",3.338228115625424,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((x[0]+Constant+Constant+(Constant+x[0]**Constant))**Constant),((x[0]+0.760105010996779+0.3809541681277613+(0.5400348900864331+x[0]**0.05816708655368363))**0.3398577077335586),3.5247604456313675,{'errortest': 4.081006444560397}
"[[0], [0], [1, 3], [3, 1], [1, 2], [0, 0, 1, 2], [0, 1, 1, 1, 1], [0]]",3.388912908014308,"[1, 1, 2, 2, 2, 4, 5, 1]",6,(x[0]+((Constant+Constant)-Constant))*Constant,(x[0]+((0.8916541741070603+0.18791574344252637)-0.21617069866869132))*0.921751169035559,3.5606248465860606,{'errortest': 4.1516135982136655}
"[[0], [0], [3, 3], [1, 2], [2, 0, 1], [0, 0, 1, 2, 0], [0, 1, 0, 1, 1, 0], [0, 0]]",3.3918179546538534,"[1, 1, 2, 0, 0, 1, 2, 1]",5,x[0]+Constant,x[0]+0.7390420451149546,3.5622025167263898,{'errortest': 4.156494708524448}
"[[0], [2], [2], [2, 0], [2, 1, 2], [2, 1, 0], [0, 1, 0, 1], [1]]",3.414354055718645,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.12475573803260154)**0.4292206490967938)**0.7595314375200658),3.6009789011594657,{'errortest': 4.146981327924721}
"[[0], [0], [1, 3], [3, 1], [1, 2], [0, 0, 1, 2], [0, 1, 1, 1, 1], [0]]",3.448732302220654,"[1, 1, 2, 2, 2, 4, 5, 1]",6,(x[0]+((Constant+Constant)-Constant))*Constant,(x[0]+((0.8694067554877029+0.7119985014414971)-0.5240817819331832))*0.7715791358140899,3.6213364048734404,{'errortest': 4.204921552319132}
"[[0], [2], [0], [3, 2, 3], [0, 1], [0, 2, 0, 0], [0, 1, 0, 1, 0], [0, 1, 0, 1]]",3.57790374566556,"[1, 1, 1, 2, 1, 2, 3, 2]",7,(x[0]+(Constant*x[1]**Constant)**Constant),(x[0]+(0.9735497222618302*x[1]**0.6044246874307027)**0.3415143054613873),3.734296431021676,{'errortest': 3.7846123957394355}
"[[0], [2], [1], [1, 2], [0, 0, 0], [2, 2, 3, 0, 1], [0, 1, 1, 1, 0, 1], [0, 1, 1]]",3.609370985990005,"[1, 1, 1, 2, 3, 5, 6, 2]",7,(((x[0]*Constant*Constant/Constant)+(x[1]-Constant**Constant))**Constant),(((x[0]*0.11437060020214773*0.493381477630063/0.07625849883402125)+(x[1]-0.9963397273191705**0.0056787271642601))**0.01817095479507902),3.793060626855007,{'errortest': 4.333651810358603}
"[[0], [2], [1], [2, 0], [2, 1, 2], [0, 3, 0], [1, 1, 1, 1], []]",3.6287026108956515,"[1, 1, 1, 2, 3, 3, 4, 0]",6,(((Constant**Constant)+(Constant/Constant)+Constant)**Constant),(((0.7502450198656544**0.0953965213982142)+(0.03796281118756617/0.9353543150860227)+0.2733027415215553)**0.5303726734620573),3.8125671443211835,{'errortest': 4.352534884742038}
"[[0], [2], [2], [2, 3], [2, 1, 2], [0, 0, 0, 0], [1, 1, 1, 1, 0], [0, 0]]",3.750469174806533,"[1, 1, 1, 1, 1, 0, 1, 0]",6,(((Constant**Constant)**Constant)**Constant),(((0.11633144785517124**0.04958255156483893)**0.5155116279703166)**0.1161415787730441),3.932110688123108,{'errortest': 4.468667926937119}
"[[0], [2], [3], [], [], [], [1], []]",3.7509460659474523,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.976931312649774**0.29868400660295946),3.9325790297578957,{'errortest': 4.469122892254342}
"[[0], [2], [3], [], [], [2, 3, 0], [1, 1, 1, 1], [0]]",3.7684574931249624,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.8181841654253517**0.14277264258227484),3.9497773702096612,{'errortest': 4.485830058798014}
"[[0], [3], [0, 0], [0, 2, 0, 3], [2, 1, 1, 0, 2], [3, 1, 1, 3, 1, 0, 3, 3], [1, 1, 0, 1, 0, 0, 1, 1, 1], [0, 0]]",3.7721925463200905,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9672203497839564,3.953445858814079,{'errortest': 4.4893937886625865}
"[[0], [2], [1, 3], [3, 2, 3], [2, 1], [3, 2, 2, 2, 2], [1, 0, 1, 1], [0]]",3.7724872730614547,"[1, 1, 1, 2, 1, 1, 2, 1]",7,((Constant/(x[0]**Constant))**Constant),((0.6881870441844594/(x[0]**0.7315259769773458))**0.28549739977414756),3.9580592204193334,{'errortest': 4.477888003600258}
"[[0], [3], [1, 1], [0, 2, 0, 3], [1, 2, 2], [1, 1, 1, 3, 1, 0, 3, 3], [1, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1]]",3.780303087376125,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9573772714374553,3.9614121167636713,{'errortest': 4.497132578709643}
"[[0], [2], [3], [], [], [], [0, 1, 1, 1, 0], [0, 0]]",3.8354830562225675,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.3634332919499701),4.007352609629469,{'errortest': 4.566322518877096}
"[[0], [2], [2], [2, 0], [0], [3], [1, 0], [1]]",3.8471884589672625,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant/x[1]**Constant)**Constant)**Constant),(((0.46955130104015974/x[1]**0.6570723964122128)**0.8366476710651082)**0.024819864435075778),4.02744623963562,{'errortest': 4.561224310393464}
"[[0], [2], [3], [], [], [], [0, 1, 1, 1, 0], [0, 0]]",3.8953954417409817,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.6693699602422389),4.059321090351081,{'errortest': 4.632949699322866}
"[[0], [2], [3], [2, 1], [2, 0, 0], [0, 0, 0, 3], [0, 1, 1, 1, 0], [0, 0]]",3.8956598583892554,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.6708803139069343),4.059547256644606,{'errortest': 4.633240883550877}
