genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [3, 1], [1, 0], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1]]",0.3135626951549883,7,Constant+((Constant+Constant-x[0]+x[0])/x[0]/x[1]+Constant),0.9287668142147812+((0.5623240043334542+0.107508258817675-x[0]+x[0])/x[0]/x[1]+0.4456748034851572),0.2900352111776452,{'errortest': 0.3196352223328366},"[1, 1, 2, 2, 4, 7, 8, 4]"
"[[0], [1], [2, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 1]]",0.468010347838158,7,((x[0]**Constant)-(x[1]-Constant/Constant-(x[1]-x[0]/(x[1]-Constant)))),((x[0]**0.6775721882928112)-(x[1]-0.19620401723330505/0.7718998065978709-(x[1]-x[0]/(x[1]-0.3072947039421615)))),0.4062909150718083,{'errortest': 0.47008760745805256},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [1], [3, 2], [3], [], [0], [0, 0], [0, 0]]",0.6124786540231213,6,(x[0]+(x[0]**Constant)),(x[0]+(x[0]**0.06691338381393286)),0.6181695347160452,{'errortest': 0.6344171801155272},"[1, 1, 2, 1, 0, 1, 2, 2]"
"[[0], [1], [3, 2], [3], [], [0], [0, 0], [0, 0]]",0.6335090190232364,6,(x[0]+(x[0]**Constant)),(x[0]+(x[0]**0.15944888951230196)),0.6380102016843918,{'errortest': 0.6554326117467748},"[1, 1, 2, 1, 0, 1, 2, 2]"
"[[0], [2], [2], [3], [], [], [1], []]",0.663982540644384,5,((Constant**Constant)**Constant),((0.8662667869509019**0.9278124501420004)**0.02295480353970114),0.6447958824588421,{'errortest': 0.6633115113427152},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [2], [3], [], [], [1], []]",0.6646563786566521,5,((Constant**Constant)**Constant),((0.9708210044731596**0.2691283611603982)**0.47133266750455804),0.6454741664951581,{'errortest': 0.6639794505548388},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [1], [3, 2], [3], [], [0], [0, 0], [0, 0]]",0.6652391962007985,6,(x[0]+(x[0]**Constant)),(x[0]+(x[0]**0.2975689407253196)),0.6680591581451606,{'errortest': 0.6871442964466817},"[1, 1, 2, 1, 0, 1, 2, 2]"
"[[0], [2], [3], [], [], [], [0], [0]]",0.6668062939773848,5,(x[0]**Constant),(x[0]**0.31939563374382796),0.6287734042250498,{'errortest': 0.6645498714165206},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [0], [0]]",0.6709248241247507,5,(x[0]**Constant),(x[0]**0.5462476840969382),0.620033420783872,{'errortest': 0.6677482887369436},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [3], [], [], [0], [0]]",0.6712964496054277,6,((x[0]**Constant)**Constant),((x[0]**0.9440582680165849)**0.6008634358818901),0.6192448558089365,{'errortest': 0.6680488699548212},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [0], [0]]",0.6715610936875405,5,(x[0]**Constant),(x[0]**0.582265034320054),0.6186835024581323,{'errortest': 0.6682643339547681},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3, 1], [], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1]]",0.6758192644093752,5,(x[0]**Constant),(x[0]**0.8289537700629463),0.6098125724759292,{'errortest': 0.6719195173297342},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",0.6759777189641453,4,(Constant**Constant),(0.699291005598918**0.043513660218267636),0.6568689928267462,{'errortest': 0.6752035022400693},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [3, 1], [3, 2], [0], [0, 0, 1, 0, 3, 3, 0], [0, 0, 0, 0], [0, 0, 1, 1]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [2], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.6787748513240076,4,x[0],x[0],0.6042017681082171,{'errortest': 0.6747007220018417},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [3], [], [], [1], []]",0.6817723120000921,5,((Constant**Constant)**Constant),((0.7076800802565477**0.3384516911892398)**0.18506618862875723),0.6627003331647772,{'errortest': 0.6809495926815828},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [], [1], []]",0.6959955910083412,4,(Constant**Constant),(0.9313917507512708**0.5171656654867888),0.6770114290363122,{'errortest': 0.6950573567803731},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 2], [2], [2], [2], [0, 0], [0, 0]]",0.7004876772016264,7,(x[0]*((x[0]**Constant)**Constant)),(x[0]*((x[0]**0.978081160115084)**0.8752688481573077)),0.5915549345033423,{'errortest': 0.6989831207636985},"[1, 1, 2, 1, 1, 1, 2, 2]"
"[[0], [2], [3, 3], [], [], [], [1], [0]]",0.743569058775089,4,(Constant**Constant),(0.8532780001277972**0.5599610586614323),0.7248560608977002,{'errortest': 0.7422775753641043},"[1, 1, 1, 0, 0, 0, 1, 0]"
