genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [0], [3, 1], [1, 0], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [1, 1]]",0.16936226003472907,"[1, 1, 1, 2, 2, 4, 5, 2]",7,(Constant+((Constant+Constant)-x[1]+x[1])**Constant),(0.5355614615355121+((0.7290134239383167+0.42222469946483965)-x[1]+x[1])**0.8391450681664984),0.15084540843176622,{'errortest': 0.1900634808524965}
"[[0], [2], [2], [3], [], [], [0], [1]]",0.19794547998546652,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.525138278923831)**0.0918388825780343),0.17412192431818344,{'errortest': 0.21322743102872288}
"[[0], [0], [3, 1], [1, 0], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1]]",0.3135626951549883,"[1, 1, 2, 2, 4, 7, 8, 4]",7,Constant+((Constant+Constant-x[0]+x[0])/x[0]/x[1]+Constant),0.9287668142147812+((0.5623240043334542+0.107508258817675-x[0]+x[0])/x[0]/x[1]+0.4456748034851572),0.2900352111776452,{'errortest': 0.3196352223328366}
"[[0], [1], [2, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 1]]",0.468010347838158,"[1, 1, 2, 3, 4, 7, 8, 5]",7,((x[0]**Constant)-(x[1]-Constant/Constant-(x[1]-x[0]/(x[1]-Constant)))),((x[0]**0.6775721882928112)-(x[1]-0.19620401723330505/0.7718998065978709-(x[1]-x[0]/(x[1]-0.3072947039421615)))),0.4062909150718083,{'errortest': 0.47008760745805256}
"[[0], [1], [3, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 1]]",0.5246139845931891,"[1, 1, 2, 2, 2, 4, 5, 3]",7,(x[0]-(x[1]-Constant/Constant-x[1])),(x[0]-(x[1]-0.8487637080550715/0.9462523040151744-x[1])),0.5219528171199368,{'errortest': 0.5464371801252893}
"[[0], [1], [3, 2], [3], [], [0], [0, 0], [0, 0]]",0.6124786540231213,"[1, 1, 2, 1, 0, 1, 2, 2]",6,(x[0]+(x[0]**Constant)),(x[0]+(x[0]**0.06691338381393286)),0.6181695347160452,{'errortest': 0.6344171801155272}
"[[0], [1], [3, 2], [3], [], [0], [0, 0], [0, 0]]",0.6335090190232364,"[1, 1, 2, 1, 0, 1, 2, 2]",6,(x[0]+(x[0]**Constant)),(x[0]+(x[0]**0.15944888951230196)),0.6380102016843918,{'errortest': 0.6554326117467748}
"[[0], [2], [2], [1], [1, 1], [0, 0, 1], [1, 1, 1, 1], []]",0.6446934880798735,"[1, 1, 1, 1, 2, 3, 4, 0]",6,((((Constant+Constant)+(Constant-Constant))**Constant)**Constant),((((0.9213496777656242+0.22136288567539397)+(0.6081122456991068-0.09091290201866331))**0.40179575110426136)**0.08233051606711417),0.6253759713933454,{'errortest': 0.644196731285103}
"[[0], [2], [3], [], [], [], [0], [0]]",0.6621426793014263,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.06472018486718134),0.6390852537775339,{'errortest': 0.6611596364877605}
"[[0], [2], [2, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1]]",0.6624237791786941,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.4290438003580417)**0.18788369909993496),0.6384219877190399,{'errortest': 0.6613576664596995}
"[[0], [2], [3], [], [], [], [0], [0]]",0.6647624959968139,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.20906025233112413),0.6331661254755397,{'errortest': 0.6630369996620892}
"[[0], [2], [3, 1], [], [], [0, 0, 1, 0, 3, 3, 0], [0], [0]]",0.6664854959930397,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.3020598365182745),0.6294571648691332,{'errortest': 0.6643095102006409}
"[[0], [2], [3, 1], [], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1]]",0.6689913534184094,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.4385180265067238),0.6241353584138866,{'errortest': 0.6662187290808298}
"[[0], [2], [2, 1], [3], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [1], [0]]",0.6695905733470995,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.6859266985851525**0.0922772135458636)**0.2554734607126701),0.6504406680494735,{'errortest': 0.6688708253826783}
"[[0], [2], [2, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1]]",0.6716719344625196,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.6802288557938958)**0.8652500237597215),0.6184484696442586,{'errortest': 0.668354934591386}
