genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [0], [3, 0], [2, 2], [1, 0], [0, 0, 1, 2], [0, 0, 1, 0, 0], [0, 1, 0, 0]]",0.13440275642268876,"[1, 1, 2, 2, 2, 4, 5, 4]",7,x[0]+((x[1]+Constant)**Constant)-(x[0]*x[0]**Constant),x[0]+((x[1]+0.03757016588809092)**0.06870386108621318)-(x[0]*x[0]**0.9210301155811663),0.11427056571902178,{'errortest': 0.13027443151755838}
"[[0], [2], [0], [3, 1], [1, 0], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [1, 1]]",0.16936226003472907,"[1, 1, 1, 2, 2, 4, 5, 2]",7,(Constant+((Constant+Constant)-x[1]+x[1])**Constant),(0.5355614615355121+((0.7290134239383167+0.42222469946483965)-x[1]+x[1])**0.8391450681664984),0.15084540843176622,{'errortest': 0.1900634808524965}
"[[0], [2], [2], [3], [], [], [0], [1, 1]]",0.18818416080984915,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.8170369039440207)**0.07526737623573221),0.175141307409671,{'errortest': 0.20887748897265315}
"[[0], [0], [3, 1], [3, 0, 1], [2, 0, 0, 1], [0, 0, 1, 0, 3, 3, 2], [1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1]]",0.19554709143893484,"[1, 1, 2, 2, 2, 4, 5, 2]",7,Constant+(Constant+Constant-x[0]+x[0]),0.3171209604617117+(0.6459837776461456+0.7763533068697805-x[0]+x[0]),0.18594455544681723,{'errortest': 0.21601708597889246}
"[[0], [2], [2], [3], [], [], [0], [1]]",0.19794547998546652,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.525138278923831)**0.0918388825780343),0.17412192431818344,{'errortest': 0.21322743102872288}
"[[0], [0], [3, 1], [3, 3], [2, 0, 1, 2], [0, 0, 1, 0, 3, 3, 2], [1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1]]",0.24615325967132068,"[1, 1, 2, 2, 0, 2, 3, 0]",5,Constant+(Constant+Constant),0.16620853284106096+(0.8773579792836478+0.41582772735386675),0.22099402225536172,{'errortest': 0.25593461716155774}
"[[0], [0], [3, 1], [2, 0], [2, 0, 1, 2], [0, 0, 1, 0, 3, 3, 2], [1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1]]",0.2492137665191234,"[1, 1, 2, 2, 3, 5, 6, 4]",7,Constant+((Constant**Constant)+x[0]-x[0]+(x[0]/x[1])),0.5656090549231328+((0.6461286477658928**0.26812423035049016)+x[0]-x[0]+(x[0]/x[1])),0.2241166402676797,{'errortest': 0.2587790765999345}
"[[0], [0], [3, 1], [1, 0], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1]]",0.3135626951549883,"[1, 1, 2, 2, 4, 7, 8, 4]",7,Constant+((Constant+Constant-x[0]+x[0])/x[0]/x[1]+Constant),0.9287668142147812+((0.5623240043334542+0.107508258817675-x[0]+x[0])/x[0]/x[1]+0.4456748034851572),0.2900352111776452,{'errortest': 0.3196352223328366}
"[[0], [0], [3, 1], [3, 0], [2, 0, 1, 2], [0, 0, 1, 0, 3, 3, 2], [1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1]]",0.3294334185198603,"[1, 1, 2, 2, 2, 4, 5, 2]",7,Constant+(Constant+Constant-x[0]+x[0]),0.17029013204536492+(0.2868181801466826+0.898829256369644-x[0]+x[0]),0.30624322122526443,{'errortest': 0.33487241583980376}
"[[0], [2], [0], [3, 1], [1, 0], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [0, 1]]",0.3431979993686463,"[1, 1, 1, 2, 2, 4, 5, 2]",7,(Constant+((Constant+Constant)-x[0]+x[1])**Constant),(0.8379110924861838+((0.2842811996322847+0.09446178442316877)-x[0]+x[1])**0.010825517042390542),0.3458081691932864,{'errortest': 0.3586446413322376}
"[[0], [2], [2], [1, 0], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [0, 0, 0, 0], [0, 0, 1, 1]]",0.3911366569522418,"[1, 1, 1, 1, 2, 3, 4, 4]",7,(((x[0]+x[0]+x[1]-x[1])**Constant)**Constant),(((x[0]+x[0]+x[1]-x[1])**0.6578172022794959)**0.7015639735184156),0.330515107452009,{'errortest': 0.39690308160119125}
"[[0], [0], [3, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [1, 1, 1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 1]]",0.407652212754552,"[1, 1, 2, 2, 2, 4, 5, 2]",7,Constant-(Constant-Constant/x[0]-x[0]),0.2431889024263062-(0.9774451272145884-0.8973728922863567/x[0]-x[0]),0.4027931648214623,{'errortest': 0.41220714486111226}
"[[0], [1], [3, 2], [2], [1], [0, 2], [1, 0, 1], [0, 0]]",0.4110030316392332,"[1, 1, 2, 1, 1, 2, 3, 1]",7,(Constant+(((x[0]*Constant)**Constant)**Constant)),(0.4043925736470464+(((x[0]*0.5180683130757151)**0.3415800605642274)**0.6049797015044054)),0.37740164461014053,{'errortest': 0.41409833381786154}
"[[0], [1], [2, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 1]]",0.468010347838158,"[1, 1, 2, 3, 4, 7, 8, 5]",7,((x[0]**Constant)-(x[1]-Constant/Constant-(x[1]-x[0]/(x[1]-Constant)))),((x[0]**0.6775721882928112)-(x[1]-0.19620401723330505/0.7718998065978709-(x[1]-x[0]/(x[1]-0.3072947039421615)))),0.4062909150718083,{'errortest': 0.47008760745805256}
"[[0], [1], [2, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 0, 3, 1], [0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0]]",0.47446944763263066,"[1, 1, 2, 3, 4, 7, 8, 6]",7,((x[0]**Constant)-(x[1]-Constant/Constant-(x[1]+x[0]/(x[1]-x[0])))),((x[0]**0.9420897101057014)-(x[1]-0.1595452916826816/0.5712255048893138-(x[1]+x[0]/(x[1]-x[0])))),0.40114903313837286,{'errortest': 0.47789790772364044}
"[[0], [1], [0, 3], [3, 3], [0, 0], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 0, 0, 0, 0, 1], [1, 1, 1]]",0.5159819077201371,"[1, 1, 2, 2, 0, 2, 3, 0]",5,(Constant+Constant+Constant),(0.8267907641546136+0.672776977018881+0.6276417314273718),0.5232345882801486,{'errortest': 0.5287028323189183}
"[[0], [1], [3, 1], [3, 0, 1], [2, 0, 0, 1], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 1]]",0.5246139845931891,"[1, 1, 2, 2, 2, 4, 5, 3]",7,(x[0]-(x[1]-Constant/Constant-x[1])),(x[0]-(x[1]-0.8487637080550715/0.9462523040151744-x[1])),0.5219528171199368,{'errortest': 0.5464371801252893}
"[[0], [2], [2, 1], [3, 3], [], [], [0, 0, 1, 1, 0, 0, 0, 1], [0, 0]]",0.6620038579644586,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.08003824179422914)**0.7098667506615882),0.6394163972270592,{'errortest': 0.6610621627113327}
"[[0], [2], [3], [], [], [], [0], [0]]",0.6646998394948341,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.2056700360767948),0.6333027176171729,{'errortest': 0.6629912933237802}
"[[0], [2], [2, 1], [3, 0, 1], [], [1, 1, 3, 1, 1, 3, 1], [0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1]]",0.6666390927312588,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.5657321414113974)**0.5485939382564166),0.6291296129773762,{'errortest': 0.6644244545708202}
"[[0], [2], [3], [], [0, 0, 0, 2], [0, 0, 1, 0, 3, 3, 0], [0], [0]]",0.6675052792320417,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.3572719158023271),0.627287336352669,{'errortest': 0.6650775498211219}
"[[0], [2], [2, 1], [3], [], [1, 1, 3, 1, 1, 3, 1], [0], [0]]",0.6699769640773665,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.5084385241614057)**0.9698665344130218),0.6220449029689064,{'errortest': 0.6669915753355314}
"[[0], [2], [3, 2], [3, 0, 1], [2, 0, 0, 1], [0], [0, 0], [0, 0]]",0.6783766583369109,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.9773069853540002),0.6049127870542809,{'errortest': 0.6743135865879105}
"[[0], [2], [2], [1], [2, 2], [2], [0, 1], [0, 1]]",0.6796214521306585,"[1, 1, 1, 1, 2, 1, 2, 1]",7,(((x[0]*Constant)**Constant)**Constant),(((x[0]*0.6797116591191763)**0.3656990793387933)**0.13197755384020593),0.6577282465337242,{'errortest': 0.6785667259636978}
"[[0], [2], [2], [3, 3], [0, 0], [0, 0, 1, 0, 3, 3, 0], [1, 1, 1, 1], []]",0.6968772583624788,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.20500234074934598**0.04199328200450525)**0.5665167001054109),0.6778984315421377,{'errortest': 0.6959320240339876}
"[[0], [1], [3, 2], [3], [], [0], [0, 0], [0, 0]]",0.7394049155350823,"[1, 1, 2, 1, 0, 1, 2, 2]",6,(x[0]+(x[0]**Constant)),(x[0]+(x[0]**0.6170894724467754)),0.7390555033278056,{'errortest': 0.761495393085112}
