genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [2, 3], [2, 0], [3, 3], [1, 0, 0], [0, 0, 0]]",19.214102098640513,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.741760550695464**0.21165525409520958)**0.14381898355175426) * (x[1]**0.44949422179933396) * (x[2]),21.385529859349298,{'errortest': 22.689946080987948},"[1, 1, 1, 1, 0, 1, 0]"
"[[0], [2], [2, 2], [0, 1], [0, 3, 2], [1, 0, 0, 1], [0, 0, 0]]",25.37792458666293,6,((Constant+x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.8027644175643137+x[0]**0.6742162378469244)**0.0035173793902654182) * (x[1]**0.3920245145018695) * (x[2]),27.943511645452496,{'errortest': 29.34571139598661},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [3], [], [2, 1], [0, 0], [1, 1, 0], [0]]",25.59941585764205,3,Constant * (x[1]**Constant) * (x[2]),0.012354837286330356 * (x[1]**0.9870777985436159) * (x[2]),27.713142344634623,{'errortest': 28.821597702080776},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [0, 0], [0, 0, 3], [1, 0, 0, 0], [0, 0, 0]]",27.15591108727745,6,((Constant+x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.9302988111217061+x[0]**0.9838152532454163)**0.14587408833346716) * (x[1]**0.35957059291813587) * (x[2]),29.861572434038745,{'errortest': 31.3684369363587},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [0], [3, 2], [2, 1], [0, 3], [1, 1, 1, 1], [0]]",27.496612050493695,5,Constant+(Constant**Constant) * (x[1]**Constant) * (x[2]),0.688867518840305+(0.4133347891797917**0.09190543286265251) * (x[1]**0.3679028244114637) * (x[2]),30.20520668644965,{'errortest': 31.643635276552704},"[1, 1, 2, 1, 1, 2, 0]"
"[[0], [3], [], [], [], [1, 1, 0], []]",29.833219965103243,3,Constant * (x[1]**Constant) * (x[2]),0.18712805166694724 * (x[1]**0.5584200247443024) * (x[2]),32.528947116952736,{'errortest': 33.920098444320246},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 2], [0, 1], [0, 0, 0], [1, 1, 0, 0], [0, 0]]",30.940070895898884,6,(Constant+Constant**Constant)+((x[0]+x[0])**Constant) * (x[1]**Constant) * (x[2]),(0.8389726073835443+0.8471577848328153**0.8393860197731362)+((x[0]+x[0])**0.08007616125431127) * (x[1]**0.6157066053827901) * (x[2]),31.8663363948587,{'errortest': 30.868347679445804},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [2], [3], [], [], [1, 1, 0], []]",32.791762913335816,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.48694347635898916**0.8561607522202097) * (x[1]**0.34859194755071443) * (x[2]),35.73980082751278,{'errortest': 37.21578932754424},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [2, 2], [1, 0], [3, 0, 1], [1, 0, 0, 1], [0, 0, 0]]",32.956305725360295,6,((Constant/x[0])**Constant)+(x[0]-Constant**Constant) * (x[1]**Constant) * (x[2]),((0.3554039857154133/x[0])**0.20941431523518217)+(x[0]-0.17880732227204943**0.31216109412430415) * (x[1]**0.422752341866273) * (x[2]),36.377307946766756,{'errortest': 39.20151644574502},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [0], [3, 2], [1], [0, 0], [1, 1, 0], [0]]",33.453025747945134,6,Constant+((Constant+x[0])**Constant) * (x[1]**Constant) * (x[2]),0.35020956297211103+((0.31154057240551103+x[0])**0.6394151797925328) * (x[1]**0.22038557458791375) * (x[2]),36.55508482246694,{'errortest': 38.242382585611594},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [3], [1], [], [1, 1, 0], []]",33.79955447095739,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.009776164934389264**0.9446912679907642) * (x[1]**0.827307778178109) * (x[2]),36.66698411109473,{'errortest': 38.08090623222119},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [3], [1], [], [1, 1, 0], []]",35.04254949175108,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.18704153889701491**0.9520465016632625) * (x[1]**0.395704247772416) * (x[2]),38.08221384835654,{'errortest': 39.57152298727376},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [2, 1], [0, 2, 1], [3, 3, 3, 2], [1, 0, 0, 0, 1], [0, 0, 0]]",35.457177723765604,6,(Constant/x[0]**Constant)/(x[0]/(x[0]*Constant)) * (x[1]**Constant) * (x[2]),(0.8943385987832703/x[0]**0.47291309954758887)/(x[0]/(x[0]*0.5541700008379247)) * (x[1]**0.23262073455268628) * (x[2]),38.507044418306855,{'errortest': 39.90752489612727},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [3], [3, 2], [1], [], [1, 1, 0], []]",35.46378299791459,3,Constant * (x[1]**Constant) * (x[2]),0.2958890310984471 * (x[1]**0.31946206082084927) * (x[2]),38.53642344202218,{'errortest': 40.03565737595729},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 0], [1, 2, 0], [3, 3, 0, 3], [0, 0, 0, 1, 0], [0, 0, 0, 0]]",35.6989869954299,6,((x[0]/x[0])**Constant)/x[0]+Constant/x[0] * (x[1]**Constant) * (x[2]),((x[0]/x[0])**0.6363581742150367)/x[0]+0.07268214754807778/x[0] * (x[1]**0.2894788169945879) * (x[2]),38.749646158460614,{'errortest': 40.087712570562616},"[1, 1, 2, 3, 4, 5, 4]"
"[[0], [2], [0], [1, 0], [3, 1, 3], [1, 0, 0, 0], [0, 0, 0]]",35.796324457249504,6,((Constant/x[0])-x[0]/x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.9827546456291208/x[0])-x[0]/x[0]**0.5137490176780085) * (x[1]**0.25821644843333624) * (x[2]),38.59791181605837,{'errortest': 39.254890462196364},"[1, 1, 1, 2, 3, 4, 3]"
"[[0], [3], [], [0, 0], [0, 0, 3], [0, 1, 0], [0]]",35.93124480542163,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.14040838343408224) * (x[2]),39.12482349984821,{'errortest': 40.802480937592115},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [2, 2], [1, 2], [3, 3], [0, 0, 0], [0, 0, 0]]",36.130928861438505,6,((x[0]/x[0])**Constant)/(x[0]**Constant) * (x[1]**Constant) * (x[2]),((x[0]/x[0])**0.8180822304991673)/(x[0]**0.5239943533764626) * (x[1]**0.0826626052835574) * (x[2]),39.22959778460985,{'errortest': 40.670241454796816},"[1, 1, 2, 2, 2, 3, 3]"
"[[0], [3], [3, 2], [1], [], [1, 1, 0], [0]]",36.4214345079777,3,Constant * (x[1]**Constant) * (x[2]),0.05272857427398947 * (x[1]**0.4727375121328229) * (x[2]),39.520490206415175,{'errortest': 41.019878257351486},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2, 2], [1], [3, 3], [1, 1, 0], [0, 0, 0]]",36.641276968229306,5,(((Constant/Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.06580456107102006/0.6840101005091588)**0.9441225046730671)**0.9326621026275526) * (x[1]**0.3242020278099311) * (x[2]),39.763028108979235,{'errortest': 41.270288312939456},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [3], [3], [], [3, 3], [1, 1, 0], [0]]",37.254152485775485,3,Constant * (x[1]**Constant) * (x[2]),0.1774632946455731 * (x[1]**0.13617392262951333) * (x[2]),40.40707060106167,{'errortest': 41.92087391740405},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [3, 2], [], [1, 1], [1, 1, 0], [0]]",37.57954167171796,3,Constant * (x[1]**Constant) * (x[2]),0.007096061031394485 * (x[1]**0.05423341611914412) * (x[2]),40.74099487048999,{'errortest': 42.25507297092869},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 2], [1, 2], [2, 1], [1, 1, 0], [0]]",38.760945453044386,6,((Constant*Constant)**Constant)-(x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.721530853498628*0.34680796220152665)**0.4254403483786342)-(x[0]**0.9569692448166989) * (x[1]**0.143621791316201) * (x[2]),41.88211448097365,{'errortest': 43.236380270144394},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [0, 0], [0, 0, 1, 1], [3, 3, 0, 1, 0, 2, 2], [1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0]]",39.68342518504658,6,Constant/Constant/x[0]+x[0]-(Constant+Constant)*(x[0]*x[0]) * (x[1]**Constant) * (x[2]),0.6505023508847109/0.4909747420106423/x[0]+x[0]-(0.8367357946303816+0.4033884287017534)*(x[0]*x[0]) * (x[1]**0.2511237249512759) * (x[2]),42.56464036765288,{'errortest': 43.14725924546806},"[1, 1, 2, 4, 7, 8, 4]"
"[[0], [0], [2, 3], [0, 0], [0, 0, 3], [1, 0, 1, 0], [0, 0, 0]]",55.39037289759335,6,(Constant+x[0]**Constant)+Constant * (x[1]**Constant) * (x[2]),(0.6607217073044418+x[0]**0.6073115322840869)+0.6150516784289047 * (x[1]**0.7306298839414839) * (x[2]),58.77826474585908,{'errortest': 59.12548777634004},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [2, 0], [3], [1, 1, 0], []]",55.853545283624825,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.4753211771114466**0.8587747951359372)**0.24813566653835484) * (x[1]**0.6891777075068821) * (x[2]),59.12474504883521,{'errortest': 59.45287923915432},"[1, 1, 1, 1, 0, 1, 0]"
"[[0], [0], [2, 2], [0, 1], [0, 0, 0], [1, 1, 1, 1], [0, 0, 0]]",90.70004803495326,5,(Constant+Constant**Constant)+((Constant+Constant)**Constant) * (x[1]**Constant) * (x[2]),(0.06757135447480189+0.714710090689308**0.8233780851590656)+((0.7916983631716666+0.6464698264376232)**0.10385545363712168) * (x[1]**0.7048799570582615) * (x[2]),96.45890683689558,{'errortest': 97.53890500793328},"[1, 1, 2, 2, 3, 4, 0]"
"[[0], [3], [3], [], [], [1, 1, 0], [0]]",135.43035820453426,3,Constant * (x[1]**Constant) * (x[2]),0.7034182689469467 * (x[1]**0.7991679295362524) * (x[2]),145.39459243958316,{'errortest': 147.95701982808708},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2, 3], [1], [0, 0], [1, 0, 0], [0, 0, 0]]",164.035174644003,6,(((Constant+x[0])**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.38342952172000555+x[0])**0.6484141558203235)**0.25254403069625075) * (x[1]**0.7673031106442311) * (x[2]),175.2260433877774,{'errortest': 175.2663273994229},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [3], [1], [], [1, 1, 0], []]",497.8279897311047,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.5988601356614719**0.23205838474493157) * (x[1]**0.9207150399357173) * (x[2]),538.9172519100302,{'errortest': 552.3958533338086},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [2, 3], [2, 2], [3, 3], [1, 0, 0], [0, 0, 0]]",736.0826311664784,5,(Constant**Constant)/x[0] * (x[1]**Constant) * (x[2]),(0.5947703937701243**0.5277328062089756)/x[0] * (x[1]**0.9449835262170463) * (x[2]),793.9307798446974,{'errortest': 906.7076118194817},"[1, 1, 2, 1, 1, 2, 1]"
"[[0], [0], [3, 2], [1], [3, 2], [0, 1, 1, 1], [0]]",887.6471983927228,5,x[0]/((Constant*Constant)**Constant) * (x[1]**Constant) * (x[2]),x[0]/((0.5300523137468102*0.03967121589303235)**0.7402604852231357) * (x[1]**0.5988866870609206) * (x[2]),913.6524554493949,{'errortest': 824.6472379391041},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2, 2], [0], [0, 3, 2], [1, 1, 0], [0, 0, 0]]",1055.871986984583,5,((Constant+Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.941009052232989+0.6123727714847121**0.19817935193211278)**0.9834548944168382) * (x[1]**0.9195337548755425) * (x[2]),1143.037077234845,{'errortest': 1172.174673796162},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [1, 2], [1, 2, 2], [3, 3, 3], [0, 0, 1, 1], [0, 0, 0]]",4384.967171317579,6,((x[0]/x[0])/Constant)/(Constant**Constant) * (x[1]**Constant) * (x[2]),((x[0]/x[0])/0.07700734504395579)/(0.8544164274838372**0.46096563189342) * (x[1]**0.8336556704407959) * (x[2]),4726.305124605072,{'errortest': 4835.675781143093},"[1, 1, 2, 3, 3, 4, 2]"
"[[0], [0], [2, 2], [2, 1], [0, 1, 2], [1, 1, 1, 1], [0, 0, 0]]",9999999.0,5,(Constant**Constant)+((Constant-Constant)**Constant) * (x[1]**Constant) * (x[2]),(0.9826293218379892**0.3283203561337953)+((0.794076600677944-0.9726474623401389)**0.5534598711244927) * (x[1]**0.6921725394968185) * (x[2]),9999999.0,{'errortest': 9999999},"[1, 1, 2, 2, 2, 3, 0]"
