genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [1], [1, 0], [2, 3, 3, 3], [1, 0, 2, 2], [0, 2, 0, 3], [1, 1, 1, 1, 0], [0, 0, 0, 0]]",0.16895282888276716,"[1, 1, 2, 4, 1, 4, 5, 1]",6,((((Constant+Constant)**Constant)*Constant)+Constant/x[0]),((((0.6786177230776935+0.5296207663771613)**0.4779484263259738)*0.9469300894206644)+0.6606004372157696/x[0]),0.1969549736777038,{'errortest': 0.1897954897549949}
"[[0], [0], [3, 0], [2, 3, 3], [1, 0, 2, 2], [0, 3, 3], [0, 0, 1, 0], [0, 0, 0, 0]]",0.28863442907107373,"[1, 1, 2, 2, 1, 3, 4, 3]",7,x[0]+((x[0]/Constant)**Constant)/x[0],x[0]+((x[0]/0.7048246200341522)**0.09691915018859054)/x[0],0.2736447475967128,{'errortest': 0.29470254193746637}
"[[0], [2], [2, 1], [2, 3, 3], [2], [0, 2, 3], [0], [1, 1]]",0.2945159243370396,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.31474080070008403)**0.8455489311940918)**0.3402512480772304),0.3292731706053994,{'errortest': 0.32678802382757927}
"[[0], [1], [1, 2], [3, 3, 2], [2], [0, 0, 2], [1, 1, 1, 1], [1]]",0.32050653388504025,"[1, 1, 2, 3, 1, 2, 3, 0]",6,((Constant+Constant)+((Constant**Constant)**Constant)),((0.3534207777558587+0.4756602713899897)+((0.8481450455848185**0.27379345405648225)**0.8697324713401776)),0.37354895971775465,{'errortest': 0.370981037367134}
"[[0], [2], [2, 1], [2, 3, 3], [1, 0, 2, 2], [0, 2, 3], [0, 1, 1, 0], [1, 1]]",0.34131919460236987,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[1]+Constant)**Constant)**Constant)**Constant),((((x[1]+0.12411962620767603)**0.26545931078116114)**0.43862746317575985)**0.6320865211989318),0.4147639764754645,{'errortest': 0.3943152362005125}
"[[0], [1], [0, 2], [3, 3, 3], [], [3, 3], [1, 1, 1], [1]]",0.345641269180002,"[1, 1, 2, 3, 0, 2, 3, 0]",5,(Constant/Constant/(Constant**Constant)),(0.29171630141051597/0.31314135619329775/(0.4323829401009074**0.748471913195825)),0.40152426677308384,{'errortest': 0.3970005681778727}
"[[0], [1], [0, 2], [2, 3, 2], [2, 2], [0, 0, 2, 2], [1, 1, 1], [1]]",0.36457821369379845,"[1, 1, 2, 3, 2, 2, 3, 0]",6,((Constant**Constant)+Constant+((Constant**Constant)**Constant)),((0.935414702401717**0.988773186745702)+0.44771041503576336+((0.6162093239645742**0.48806824412546934)**0.9275553951095095)),0.35628426607404196,{'errortest': 0.37384216753303584}
"[[0], [1], [2, 1], [3, 3, 2], [0, 0], [0, 0, 2, 2], [0, 1, 1, 1, 0], [0, 1, 0]]",0.3983222230258177,"[1, 1, 2, 3, 1, 3, 4, 1]",6,((x[0]**Constant)+(Constant+(Constant*Constant**Constant))),((x[0]**0.20381194030690153)+(0.056092968788187036+(0.8380938628982396*0.6867599543030879**0.40762330774345157))),0.4531503607335147,{'errortest': 0.4508067761760708}
"[[0], [1], [3, 2], [0], [0, 2], [0, 0, 2, 2], [1, 1, 0, 1, 0], [0, 1]]",0.3992881492841717,"[1, 1, 2, 1, 2, 3, 4, 1]",7,(Constant+(Constant+x[0]*Constant**Constant)),(0.8581781156150928+(0.6592037352664429+x[0]*0.23987387885987344**0.9309139034565121)),0.45344225538188127,{'errortest': 0.45164348804080656}
"[[0], [1], [3, 2], [0], [2, 1], [0, 0, 2, 2], [1, 1, 0, 1, 0], [0, 1]]",0.41212054695145545,"[1, 1, 2, 1, 2, 3, 4, 1]",7,(Constant+(Constant+(x[0]*Constant)**Constant)),(0.475688612608284+(0.6132583639190826+(x[0]*0.7939708420543038)**0.4747626602088939)),0.44738422491331487,{'errortest': 0.45560547550243097}
"[[0], [2], [2, 1], [2, 3, 3], [1, 0, 2, 2], [0, 2, 3], [0, 1, 1, 0], [1, 1]]",0.412260212673295,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[1]+Constant)**Constant)**Constant)**Constant),((((x[1]+0.8983324100376472)**0.9315153617013044)**0.10975676330830642)**0.6369320792121415),0.4883541026023729,{'errortest': 0.46594149733707646}
"[[0], [1], [3, 1], [2, 3, 3], [2, 1], [0, 3, 2, 2], [1, 1, 0, 1, 0], [0, 1]]",0.4589482798146161,"[1, 1, 2, 2, 1, 2, 3, 1]",6,(Constant+((Constant**Constant)/x[0])),(0.48764421332979224+((0.4510669013001939**0.19440118399053752)/x[0])),0.49106720622248096,{'errortest': 0.48140113675265983}
"[[0], [2], [1, 3], [2, 3], [0], [0, 0, 2, 2], [0, 0, 1], [0, 0]]",0.5620168140051636,"[1, 1, 1, 2, 1, 2, 3, 2]",7,(((x[0]+x[0]**Constant)+Constant)**Constant),(((x[0]+x[0]**0.1116482347913168)+0.2485612663318466)**0.9055803290757667),0.5916157425377624,{'errortest': 0.6037040100455586}
"[[0], [1], [3, 3], [0], [2, 1], [0, 0, 2, 2], [1, 0, 0, 1], [0, 1]]",0.5725424688580241,"[1, 1, 2, 0, 0, 1, 2, 1]",5,(Constant+x[0]),(0.9980789595568159+x[0]),0.6112592322330233,{'errortest': 0.6196420521270246}
"[[0], [2], [2, 1], [0, 3, 3], [2, 1], [0, 0, 2, 2], [1, 1, 0, 1, 0], [0, 1]]",0.6612497030629154,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((Constant+(Constant+x[0])**Constant)**Constant),((0.6212431851655489+(0.11110804452095402+x[0])**0.8873965473857436)**0.7736427192138626),0.7260463071328679,{'errortest': 0.7167716672899338}
"[[0], [1], [3, 0], [2, 3, 3], [1, 0, 2, 2], [0, 3, 2, 2], [0, 0, 0, 1], [0, 0, 0, 0]]",0.6873071576740851,"[1, 1, 2, 2, 1, 3, 4, 3]",7,(x[0]+((x[0]/x[0])**Constant)*Constant),(x[0]+((x[0]/x[0])**0.4350725701534275)*0.6365334456751127),0.7505066806377688,{'errortest': 0.7447608799543851}
"[[0], [2], [2, 1], [2, 3, 3], [0], [3, 2, 3], [0, 1, 1, 0], [1]]",0.8038047243172579,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]/Constant**Constant)**Constant)**Constant),(((x[1]/0.8011508561321082**0.05319560206734031)**0.05591158953044817)**0.41672377664405735),0.8690636822417747,{'errortest': 0.8510658275168924}
"[[0], [1], [1, 2], [2, 3, 3], [2, 1], [0, 3, 2, 2], [1, 1, 0, 1, 0], [0, 1]]",0.9317864018439421,"[1, 1, 2, 3, 1, 2, 3, 1]",6,(((Constant**Constant)+Constant)/(x[0]**Constant)),(((0.67755998656785**0.31553176952073103)+0.142113085154009)/(x[0]**0.14095150107981402)),0.9894012446786705,{'errortest': 0.9747213082471754}
"[[0], [2], [2, 1], [2, 3], [0], [0, 2, 3], [1, 1, 0, 1], [0, 1]]",0.9885887576982869,"[1, 1, 1, 1, 1, 1, 2, 0]",6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.8197244529580592+0.16430573901081302**0.9095298775992023)**0.4656303791413785)**0.31514366452389775),1.0484608485825309,{'errortest': 1.0334632958586578}
"[[0], [2], [2, 1], [1, 3, 3], [1, 0, 2, 2], [0, 2, 3], [0, 1, 1, 0], [1, 1]]",1.0707970178147899,"[1, 1, 1, 1, 2, 3, 4, 2]",7,((((x[1]+Constant)*Constant/x[1])**Constant)**Constant),((((x[1]+0.048225905482115805)*0.8710578574084203/x[1])**0.6962615907298634)**0.9067535377878103),1.1303892464196874,{'errortest': 1.1150734179682624}
"[[0], [1], [0, 1], [2, 3, 3, 2], [2, 1], [0, 3, 2, 2], [0, 1, 1, 1, 0], [0, 1]]",1.07416340502239,"[1, 1, 2, 4, 2, 4, 5, 2]",7,((x[0]**Constant)+Constant/(Constant*((Constant*x[1])**Constant))),((x[0]**0.4727433370258859)+0.9273818303706891/(0.4391717187742138*((0.5716385922016719*x[1])**0.729829010494686))),1.138348634363256,{'errortest': 1.1240682866135663}
