genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [2, 1], [2, 3, 3], [2], [0, 2, 3], [0], [1, 1]]",0.2945159243370396,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.31474080070008403)**0.8455489311940918)**0.3402512480772304),0.3292731706053994,{'errortest': 0.32678802382757927}
"[[0], [2], [2, 1], [2, 3, 3], [1, 0, 2, 2], [0, 2, 3], [0, 1, 1, 0], [1, 1]]",0.34131919460236987,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[1]+Constant)**Constant)**Constant)**Constant),((((x[1]+0.12411962620767603)**0.26545931078116114)**0.43862746317575985)**0.6320865211989318),0.4147639764754645,{'errortest': 0.3943152362005125}
"[[0], [1], [0, 2], [3, 3, 3], [], [3, 3], [1, 1, 1], [1]]",0.345641269180002,"[1, 1, 2, 3, 0, 2, 3, 0]",5,(Constant/Constant/(Constant**Constant)),(0.29171630141051597/0.31314135619329775/(0.4323829401009074**0.748471913195825)),0.40152426677308384,{'errortest': 0.3970005681778727}
"[[0], [1], [3, 2], [0], [2, 1], [0, 0, 2, 2], [1, 1, 0, 1, 0], [0, 1]]",0.41212054695145545,"[1, 1, 2, 1, 2, 3, 4, 1]",7,(Constant+(Constant+(x[0]*Constant)**Constant)),(0.475688612608284+(0.6132583639190826+(x[0]*0.7939708420543038)**0.4747626602088939)),0.44738422491331487,{'errortest': 0.45560547550243097}
"[[0], [0], [1, 2], [2, 3, 3], [0, 0, 1, 1, 2], [1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0], [0, 1, 1]]",0.4834133362038983,"[1, 1, 2, 3, 1, 3, 4, 1]",7,((Constant-x[0]**Constant)+Constant)+(Constant**Constant),((0.9817195634816314-x[0]**0.036928233204553185)+0.8700928957786808)+(0.6471620281071038**0.8526065138046374),0.5437451891716127,{'errortest': 0.5334503990045129}
"[[0], [1], [1, 3], [2, 3], [0], [0, 0, 2, 2], [1, 1, 0, 1], [0, 1]]",0.5291959674691905,"[1, 1, 2, 2, 1, 3, 4, 1]",6,(((Constant+Constant**Constant)+x[0])*Constant),(((0.373762971892048+0.3726116509244375**0.05008696592988637)+x[0])*0.8089070045739443),0.5774288787829458,{'errortest': 0.5807869573063421}
"[[0], [1], [0, 2], [3, 3, 3], [], [0, 0], [1, 1, 1], [1]]",0.574820570377064,"[1, 1, 2, 3, 0, 2, 3, 0]",5,(Constant+Constant+(Constant**Constant)),(0.23040422968568341+0.6200965575465236+(0.39846428167401216**0.5607817844756514)),0.6358353922520736,{'errortest': 0.6241948463436444}
"[[0], [1], [1, 3], [2, 3], [0], [1, 0, 0], [1, 1, 0, 1], [0]]",0.5953638998427436,"[1, 1, 2, 2, 1, 3, 4, 1]",6,(((Constant-Constant**Constant)+x[0])+Constant),(((0.7416481525931724-0.4648925451694714**0.9908580831871147)+x[0])+0.5793915968591224),0.6468213786462037,{'errortest': 0.6489237218915398}
"[[0], [2], [2, 1], [2, 3, 3], [1, 0, 2, 2], [0, 2, 3], [0, 1, 1, 0], [1, 1]]",0.653314047257442,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[1]+Constant)**Constant)**Constant)**Constant),((((x[1]+0.5398148832899606)**0.2951458582690585)**0.19521574876793613)**0.6938961780762076),0.7234485166288875,{'errortest': 0.702988828308866}
"[[0], [0], [1, 2], [2, 3, 3], [0, 0, 1, 1, 2], [1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0], [0, 1, 1]]",0.7052544879607241,"[1, 1, 2, 3, 1, 3, 4, 1]",7,((Constant-x[0]**Constant)+Constant)+(Constant**Constant),((0.37673694731703233-x[0]**0.5128709982813331)+0.9183004350350028)+(0.6504907404167882**0.20541379596043974),0.757811335835862,{'errortest': 0.7442830407971096}
"[[0], [1], [3, 2], [0], [1, 2], [0, 0, 2, 2], [0, 1, 1, 1, 0], [0, 1]]",0.748223079445414,"[1, 1, 2, 1, 2, 3, 4, 1]",6,(x[0]+((Constant+Constant)*Constant**Constant)),(x[0]+((0.34187934566453804+0.21084598038863778)*0.9564482811053949**0.7243400717107223)),0.8144518458946683,{'errortest': 0.8058779831073325}
