genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [3], [], [], [], [1], []]",3.8380084001762356,3,Constant * (x[1]**Constant) * (x[2]),0.8024018277517103 * (x[1]**0.5778446869029628) * (x[2]),3.7500836323008815,{'errortest': 3.8483508907726396},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 0], [2, 2, 2, 2], [1, 0, 0], [1, 0, 0, 1], [0, 0]]",4.5709763026971615,6,(Constant-x[0]+x[0]+Constant) * (x[1]**Constant) * (x[2]),(0.11576138544176517-x[0]+x[0]+0.8504988760601147) * (x[1]**0.5380743599779155) * (x[2]),5.326167994829252,{'errortest': 6.183350774931122},"[1, 1, 2, 4, 3, 4, 2]"
"[[0], [3], [], [], [], [1], [0]]",5.052021014624494,3,Constant * (x[1]**Constant) * (x[2]),0.15447003862737207 * (x[1]**0.7864991358111012) * (x[2]),5.647978457746527,{'errortest': 5.925526616094474},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 2], [0, 2, 1], [2, 3, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0]]",6.229539151637578,6,((x[0]*Constant/x[0])+((x[0]+Constant)**Constant)) * (x[1]**Constant) * (x[2]),((x[0]*0.31142537167011974/x[0])+((x[0]+0.8602366786068082)**0.12685492794482933)) * (x[1]**0.48201487212429095) * (x[2]),7.2803038574785806,{'errortest': 8.472206858483604},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [0], [3, 2], [1, 0], [2, 0, 3, 0], [1, 0, 1], [0, 0, 0]]",7.556406926064709,6,Constant*((x[0]+Constant)**Constant) * (x[1]**Constant) * (x[2]),0.7024355862198964*((x[0]+0.5786502706083093)**0.12297906640941969) * (x[1]**0.5613997718785455) * (x[2]),8.776827302557782,{'errortest': 9.930587136678064},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [1], [3, 1], [2, 1, 0, 1], [0, 3, 3], [1, 1, 0, 0], [0, 0]]",7.585258628622781,6,(Constant+(Constant/(x[0]/x[0]))) * (x[1]**Constant) * (x[2]),(0.11010036739162798+(0.15425291314317413/(x[0]/x[0]))) * (x[1]**0.6983456358393137) * (x[2]),8.610495490682611,{'errortest': 9.350448088969172},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",8.423281328457438,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.8211275579873428**0.025379939584880606)**0.16356135510837244) * (x[1]**0.5670700898006122) * (x[2]),8.05073269234704,{'errortest': 7.146931634056042},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [1, 0], [2], [1, 1, 1, 0, 0], [0, 0]]",9.55057105734944,5,(((Constant*Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.07849436139335175*0.9780852087158294)**0.36941434310552645)**0.10208964664215414) * (x[1]**0.5203081457898294) * (x[2]),10.987673050357252,{'errortest': 12.083526457117998},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [3], [3, 1], [2, 1, 0, 1], [1, 0, 0], [1, 0, 0, 1], [0, 0]]",9.992173231824847,3,Constant * (x[1]**Constant) * (x[2]),0.6559847651079842 * (x[1]**0.6311561598254591) * (x[2]),9.947413465414824,{'errortest': 9.316828299488893},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [1, 1], [0, 1, 1], [0], [0]]",11.130825995603734,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.42434580194505944) * (x[1]**0.5223998087540128) * (x[2]),12.665209352334935,{'errortest': 14.634270076409194},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [3, 0], [1, 0], [1, 2, 3, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",11.462937681061167,6,(x[0]-(x[0]*x[0])/x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]*x[0])/x[0]+0.08894456245000482) * (x[1]**0.9048862818386677) * (x[2]),12.260921252928819,{'errortest': 11.873440609708805},"[1, 1, 2, 2, 4, 5, 4]"
"[[0], [3], [], [0, 0, 1, 2], [1, 0, 0, 2, 3, 1], [0, 1, 1, 1, 0, 0, 1], [0]]",15.85843467568094,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5492538839169556) * (x[2]),17.1641357340594,{'errortest': 18.648948280714688},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [3, 0], [], [], [1], [0, 0]]",16.00089721597812,3,Constant * (x[1]**Constant) * (x[2]),0.32469919355748966 * (x[1]**0.6234560995415575) * (x[2]),17.757149047920958,{'errortest': 18.859535719341448},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [1, 1], [0, 1, 1], [0], [0]]",18.137333425196278,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.9089171533759046) * (x[1]**0.577800749257487) * (x[2]),18.548697817060532,{'errortest': 17.4648352645085},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3, 2], [1, 1], [2, 3, 2, 0], [1, 0, 0, 0, 1], [0, 0]]",19.649654734353863,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.9534020201153752**0.6423142132163894) * (x[1]**0.4491305555500732) * (x[2]),21.846720286522295,{'errortest': 23.15617600442239},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [1, 2], [2, 2, 2], [2, 3, 0, 0], [0, 0, 0, 1], [0, 0, 0]]",23.403842088787602,6,(x[0]*x[0])/(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]*x[0])/(x[0]**0.5417419093711149) * (x[1]**0.5729262203054226) * (x[2]),24.640377313917867,{'errortest': 24.196632757071104},"[1, 1, 2, 3, 2, 3, 3]"
"[[0], [3], [], [1, 0], [2, 0, 0], [1, 1, 1, 0, 0], [0, 0, 0]]",24.176222480024528,3,Constant * (x[1]**Constant) * (x[2]),0.4651483525315623 * (x[1]**0.5092710992170879) * (x[2]),26.572713947453053,{'errortest': 27.900038351153263},"[1, 1, 0, 0, 0, 1, 0]"
