genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [3], [], [], [], [1], []]",3.8380084001762356,3,Constant * (x[1]**Constant) * (x[2]),0.8024018277517103 * (x[1]**0.5778446869029628) * (x[2]),3.7500836323008815,{'errortest': 3.8483508907726396},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 0], [2, 2, 2, 2], [1, 0, 0], [1, 0, 0, 1], [0, 0]]",4.5709763026971615,6,(Constant-x[0]+x[0]+Constant) * (x[1]**Constant) * (x[2]),(0.11576138544176517-x[0]+x[0]+0.8504988760601147) * (x[1]**0.5380743599779155) * (x[2]),5.326167994829252,{'errortest': 6.183350774931122},"[1, 1, 2, 4, 3, 4, 2]"
"[[0], [3], [], [], [], [1], [0]]",5.052021014624494,3,Constant * (x[1]**Constant) * (x[2]),0.15447003862737207 * (x[1]**0.7864991358111012) * (x[2]),5.647978457746527,{'errortest': 5.925526616094474},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 2], [0, 2, 1], [2, 3, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0]]",6.229539151637578,6,((x[0]*Constant/x[0])+((x[0]+Constant)**Constant)) * (x[1]**Constant) * (x[2]),((x[0]*0.31142537167011974/x[0])+((x[0]+0.8602366786068082)**0.12685492794482933)) * (x[1]**0.48201487212429095) * (x[2]),7.2803038574785806,{'errortest': 8.472206858483604},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [0], [3, 2], [1, 0], [2, 0, 3, 0], [1, 0, 1], [0, 0, 0]]",7.556406926064709,6,Constant*((x[0]+Constant)**Constant) * (x[1]**Constant) * (x[2]),0.7024355862198964*((x[0]+0.5786502706083093)**0.12297906640941969) * (x[1]**0.5613997718785455) * (x[2]),8.776827302557782,{'errortest': 9.930587136678064},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",8.423281328457438,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.8211275579873428**0.025379939584880606)**0.16356135510837244) * (x[1]**0.5670700898006122) * (x[2]),8.05073269234704,{'errortest': 7.146931634056042},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [1, 0], [2], [1, 1, 1, 0, 0], [0, 0]]",9.55057105734944,5,(((Constant*Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.07849436139335175*0.9780852087158294)**0.36941434310552645)**0.10208964664215414) * (x[1]**0.5203081457898294) * (x[2]),10.987673050357252,{'errortest': 12.083526457117998},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [3], [1, 1], [0, 1, 1], [0], [0]]",11.130825995603734,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.42434580194505944) * (x[1]**0.5223998087540128) * (x[2]),12.665209352334935,{'errortest': 14.634270076409194},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [3, 0], [1, 0], [1, 2, 3, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",11.462937681061167,6,(x[0]-(x[0]*x[0])/x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]*x[0])/x[0]+0.08894456245000482) * (x[1]**0.9048862818386677) * (x[2]),12.260921252928819,{'errortest': 11.873440609708805},"[1, 1, 2, 2, 4, 5, 4]"
"[[0], [3], [], [2, 1, 0, 1], [], [1, 1, 0], [0]]",11.495068474199595,3,Constant * (x[1]**Constant) * (x[2]),0.5102060233410446 * (x[1]**0.669776030177703) * (x[2]),11.687170845969742,{'errortest': 11.098072120867498},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [0], [1], [0, 1], [0]]",12.023645738309687,6,((x[0]-Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]-0.04494872662782923**0.8311180555520052)**0.5289734213094679) * (x[1]**0.5357584678939404) * (x[2]),13.492987926981842,{'errortest': 15.533785915532727},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",12.24518624975592,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.2662035900658132**0.7922452857778538)**0.6200283411624176) * (x[1]**0.6194633232237506) * (x[2]),13.776455349515489,{'errortest': 15.64176579347427},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [1, 2], [0, 2, 1], [2, 3, 0, 0], [0, 1, 1, 0], [0, 0, 0]]",12.555734301606131,6,((x[0]*Constant/Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.9183389863630136/0.5474000019220144)**0.09971786767889446) * (x[1]**0.48822163255592854) * (x[2]),14.30340046595979,{'errortest': 15.752915320810063},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [3], [], [2, 1, 0, 1], [], [1, 1, 0], [0]]",13.498025570238637,3,Constant * (x[1]**Constant) * (x[2]),0.7772123364664567 * (x[1]**0.5199545978992163) * (x[2]),15.225721488857443,{'errortest': 16.38984170502315},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 0], [1, 0], [1, 2, 3, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",13.902078911014478,6,(x[0]-(x[0]*x[0])/x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]*x[0])/x[0]+0.6738236734701456) * (x[1]**0.5370077527524219) * (x[2]),15.634425454595801,{'errortest': 16.786190065735738},"[1, 1, 2, 2, 4, 5, 4]"
"[[0], [2], [3, 0], [], [3, 0], [0], [0, 0]]",14.020064493874578,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.021705197121869135) * (x[1]**0.48348861674917654) * (x[2]),15.840737176918587,{'errortest': 17.10863810276038},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [2, 3], [1, 0], [0, 3], [1, 0, 0], [0, 0, 0]]",14.72782563737853,6,(((Constant+x[0])**Constant)/x[0]) * (x[1]**Constant) * (x[2]),(((0.4986259315606686+x[0])**0.3769143164213602)/x[0]) * (x[1]**0.5262454685606458) * (x[2]),14.994934536365827,{'errortest': 17.120042681187236},"[1, 1, 2, 1, 2, 3, 2]"
"[[0], [3], [], [0, 0], [2, 0, 3, 0], [1], [0, 0, 0]]",15.962586130315485,3,Constant * (x[1]**Constant) * (x[2]),0.33800871352083206 * (x[1]**0.6182355365914894) * (x[2]),17.723204089462012,{'errortest': 18.829873217683204},"[1, 1, 0, 0, 0, 1, 0]"
