genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [3], [], [], [], [1], []]",3.8380084001762356,3,Constant * (x[1]**Constant) * (x[2]),0.8024018277517103 * (x[1]**0.5778446869029628) * (x[2]),3.7500836323008815,{'errortest': 3.8483508907726396},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 0], [2, 2, 2, 2], [1, 0, 0], [1, 0, 0, 1], [0, 0]]",4.5709763026971615,6,(Constant-x[0]+x[0]+Constant) * (x[1]**Constant) * (x[2]),(0.11576138544176517-x[0]+x[0]+0.8504988760601147) * (x[1]**0.5380743599779155) * (x[2]),5.326167994829252,{'errortest': 6.183350774931122},"[1, 1, 2, 4, 3, 4, 2]"
"[[0], [3], [], [], [], [1], [0]]",5.052021014624494,3,Constant * (x[1]**Constant) * (x[2]),0.15447003862737207 * (x[1]**0.7864991358111012) * (x[2]),5.647978457746527,{'errortest': 5.925526616094474},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 2], [0, 2, 1], [2, 3, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0]]",6.229539151637578,6,((x[0]*Constant/x[0])+((x[0]+Constant)**Constant)) * (x[1]**Constant) * (x[2]),((x[0]*0.31142537167011974/x[0])+((x[0]+0.8602366786068082)**0.12685492794482933)) * (x[1]**0.48201487212429095) * (x[2]),7.2803038574785806,{'errortest': 8.472206858483604},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",8.423281328457438,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.8211275579873428**0.025379939584880606)**0.16356135510837244) * (x[1]**0.5670700898006122) * (x[2]),8.05073269234704,{'errortest': 7.146931634056042},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [1, 0], [2], [1, 1, 1, 0, 0], [0, 0]]",9.55057105734944,5,(((Constant*Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.07849436139335175*0.9780852087158294)**0.36941434310552645)**0.10208964664215414) * (x[1]**0.5203081457898294) * (x[2]),10.987673050357252,{'errortest': 12.083526457117998},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [3], [1, 1], [0, 1, 1], [0], [0]]",11.130825995603734,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.42434580194505944) * (x[1]**0.5223998087540128) * (x[2]),12.665209352334935,{'errortest': 14.634270076409194},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [3, 0], [1, 0], [1, 2, 3, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",11.462937681061167,6,(x[0]-(x[0]*x[0])/x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]*x[0])/x[0]+0.08894456245000482) * (x[1]**0.9048862818386677) * (x[2]),12.260921252928819,{'errortest': 11.873440609708805},"[1, 1, 2, 2, 4, 5, 4]"
"[[0], [3], [], [2, 1, 0, 1], [], [1, 1, 0], [0]]",11.495068474199595,3,Constant * (x[1]**Constant) * (x[2]),0.5102060233410446 * (x[1]**0.669776030177703) * (x[2]),11.687170845969742,{'errortest': 11.098072120867498},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",12.24518624975592,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.2662035900658132**0.7922452857778538)**0.6200283411624176) * (x[1]**0.6194633232237506) * (x[2]),13.776455349515489,{'errortest': 15.64176579347427},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [3], [], [], [], [1], [0]]",12.247342651683216,3,Constant * (x[1]**Constant) * (x[2]),0.36361368824100304 * (x[1]**0.7177901547193543) * (x[2]),12.655212011847132,{'errortest': 12.119887581656721},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [0], [0]]",13.003596127607475,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.4454853494354739) * (x[1]**0.5771602409014033) * (x[2]),12.834277799255783,{'errortest': 11.372582552888389},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [1], [], [0, 0, 1], [0]]",15.908351543136993,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5279865081534327) * (x[2]),17.796232776224027,{'errortest': 20.313383792546716},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",16.299677776081495,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.520314498272916) * (x[2]),18.35676078378708,{'errortest': 21.080253923855416},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [2], [1, 0], [1, 2, 3, 0], [0, 1], [0]]",16.68486374124857,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5608128347727118) * (x[2]),17.646341968951738,{'errortest': 18.245116835992594},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [0, 2, 0], [2], [0, 1, 0, 1, 1], [0]]",16.796525136171386,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5618841997441006) * (x[2]),17.72721841796564,{'errortest': 18.233133832927333},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [2, 2], [0, 1], [0, 1, 1], [0, 1, 0, 0], [0, 0, 0]]",16.86754700446197,6,((x[0]+Constant**Constant)-((x[0]-x[0])**Constant)) * (x[1]**Constant) * (x[2]),((x[0]+0.08786774655663754**0.2937877570084957)-((x[0]-x[0])**0.8449427818728238)) * (x[1]**0.4337432275157568) * (x[2]),19.20067635497602,{'errortest': 21.75526193081368},"[1, 1, 2, 2, 3, 4, 3]"
"[[0], [0], [3, 0], [1, 0], [1, 2, 3, 0], [0, 0, 0, 1, 1], [0, 0, 0]]",19.163765776995866,6,x[0]-(x[0]*x[0])/Constant+Constant * (x[1]**Constant) * (x[2]),x[0]-(x[0]*x[0])/0.5794581865869813+0.11852310921067422 * (x[1]**0.7427026778963091) * (x[2]),20.85619970540827,{'errortest': 21.75897314665543},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [2], [0, 2], [2, 1], [0, 2, 0], [0, 1, 0, 1], [0, 0]]",19.33176299434721,6,(x[0]+(Constant*x[0])**Constant) * (x[1]**Constant) * (x[2]),(x[0]+(0.9448380062998988*x[0])**0.6881539067180827) * (x[1]**0.38631879600934127) * (x[2]),21.931464605297737,{'errortest': 24.80460780497038},"[1, 1, 1, 2, 2, 3, 2]"
