genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [3], [], [], [], [1], []]",3.8380084001762356,3,Constant * (x[1]**Constant) * (x[2]),0.8024018277517103 * (x[1]**0.5778446869029628) * (x[2]),3.7500836323008815,{'errortest': 3.8483508907726396},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 0], [2, 2, 2, 2], [1, 0, 0], [1, 0, 0, 1], [0, 0]]",4.5709763026971615,6,(Constant-x[0]+x[0]+Constant) * (x[1]**Constant) * (x[2]),(0.11576138544176517-x[0]+x[0]+0.8504988760601147) * (x[1]**0.5380743599779155) * (x[2]),5.326167994829252,{'errortest': 6.183350774931122},"[1, 1, 2, 4, 3, 4, 2]"
"[[0], [3], [], [], [], [1], [0]]",5.052021014624494,3,Constant * (x[1]**Constant) * (x[2]),0.15447003862737207 * (x[1]**0.7864991358111012) * (x[2]),5.647978457746527,{'errortest': 5.925526616094474},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 2], [0, 2, 1], [2, 3, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0]]",6.229539151637578,6,((x[0]*Constant/x[0])+((x[0]+Constant)**Constant)) * (x[1]**Constant) * (x[2]),((x[0]*0.31142537167011974/x[0])+((x[0]+0.8602366786068082)**0.12685492794482933)) * (x[1]**0.48201487212429095) * (x[2]),7.2803038574785806,{'errortest': 8.472206858483604},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",8.423281328457438,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.8211275579873428**0.025379939584880606)**0.16356135510837244) * (x[1]**0.5670700898006122) * (x[2]),8.05073269234704,{'errortest': 7.146931634056042},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [1, 0], [2], [1, 1, 1, 0, 0], [0, 0]]",9.55057105734944,5,(((Constant*Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.07849436139335175*0.9780852087158294)**0.36941434310552645)**0.10208964664215414) * (x[1]**0.5203081457898294) * (x[2]),10.987673050357252,{'errortest': 12.083526457117998},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [3], [1, 1], [0, 1, 1], [0], [0]]",11.130825995603734,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.42434580194505944) * (x[1]**0.5223998087540128) * (x[2]),12.665209352334935,{'errortest': 14.634270076409194},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [3, 0], [1, 0], [1, 2, 3, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",11.462937681061167,6,(x[0]-(x[0]*x[0])/x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]*x[0])/x[0]+0.08894456245000482) * (x[1]**0.9048862818386677) * (x[2]),12.260921252928819,{'errortest': 11.873440609708805},"[1, 1, 2, 2, 4, 5, 4]"
"[[0], [2], [2], [0], [2], [0, 1], [0]]",12.24518624975592,6,((x[0]*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.2662035900658132**0.7922452857778538)**0.6200283411624176) * (x[1]**0.6194633232237506) * (x[2]),13.776455349515489,{'errortest': 15.64176579347427},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [3], [], [], [0], [0]]",13.003596127607475,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.4454853494354739) * (x[1]**0.5771602409014033) * (x[2]),12.834277799255783,{'errortest': 11.372582552888389},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [2, 2], [1, 1], [0, 1, 1], [0, 1, 0, 0], [0, 0, 0]]",13.145749313704867,6,(((x[0]+Constant)**Constant)-((x[0]-x[0])**Constant)) * (x[1]**Constant) * (x[2]),(((x[0]+0.023458915065944774)**0.012211810020834268)-((x[0]-x[0])**0.4498534973842879)) * (x[1]**0.5833579599442633) * (x[2]),13.05303611316632,{'errortest': 12.351112853943706},"[1, 1, 2, 2, 3, 4, 3]"
"[[0], [1], [2, 2], [1, 1], [0, 1, 1], [1, 0, 0, 0], [0, 0, 0]]",13.888547202015934,6,(((Constant+x[0])**Constant)-((x[0]-x[0])**Constant)) * (x[1]**Constant) * (x[2]),(((0.49605469719998707+x[0])**0.6040062531050656)-((x[0]-x[0])**0.5610652885351749)) * (x[1]**0.5491731631837005) * (x[2]),13.463010637138307,{'errortest': 11.613906305430518},"[1, 1, 2, 2, 3, 4, 3]"
"[[0], [0], [3, 0], [2, 2], [3, 0], [1, 0, 0], [0, 0]]",15.166834110851276,6,Constant/x[0]+x[0] * (x[1]**Constant) * (x[2]),0.961606776962208/x[0]+x[0] * (x[1]**0.5485626696556442) * (x[2]),16.288264151676177,{'errortest': 17.554021733365254},"[1, 1, 2, 2, 2, 3, 2]"
"[[0], [3], [], [], [], [0], [0]]",16.76025605827881,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5134900161960967) * (x[2]),18.947943516112783,{'errortest': 21.799324906021347},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",16.923071352219377,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5630332187838255) * (x[2]),17.821146600398247,{'errortest': 18.225689476848743},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",17.323364140274887,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5663145562466938) * (x[2]),18.13096227966038,{'errortest': 18.236585447525954},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [0, 3], [0, 0], [2, 0, 3, 0], [0, 0, 0, 1, 1], [0, 0, 0]]",17.4081040641051,6,x[0]*x[0]+x[0]/Constant+Constant * (x[1]**Constant) * (x[2]),x[0]*x[0]+x[0]/0.959827666787378+0.9451316878275791 * (x[1]**0.45783598538810344) * (x[2]),19.605208062014885,{'errortest': 21.127178733519823},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [3], [], [], [], [0], [0]]",18.385262347562307,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.4945742832370036) * (x[2]),20.85139089236678,{'errortest': 23.863451131268498},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",18.652458042374036,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.49176861930665383) * (x[2]),21.15132461324178,{'errortest': 24.16996302156847},"[1, 1, 0, 0, 0, 1, 1]"
