genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [0, 0], [3, 2, 0, 2], [1, 1, 1, 0], [2, 3, 3, 2, 0, 0, 2, 0], [1, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0]]",1.1314874228673863,7,Constant*((x[0]/x[0])**Constant)/(x[0]*x[0])+(Constant+Constant)*(Constant+x[0]**Constant),0.8453516426111429*((x[0]/x[0])**0.2391675840293077)/(x[0]*x[0])+(0.4691936200101682+0.828028365552656)*(0.5216272247165279+x[0]**0.37876273195312526),1.2426053868571267,{'errortest': 1.3401163573209682},"[1, 1, 2, 4, 4, 8, 9, 5]"
"[[0], [2], [3, 3], [], [], [0], [0], [1]]",1.8317866400500273,5,(x[1]**Constant),(x[1]**0.15980549044630188),1.922845219482274,{'errortest': 2.0537832341684625},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [0], [2, 0], [2, 2, 2], [2, 3], [0, 1, 1], [1]]",1.8421919049427091,7,((x[1]**Constant)*Constant/Constant**Constant),((x[1]**0.17350475929701192)*0.4348832106242674/0.48442811670396646**0.9438864989060258),1.9257194591049263,{'errortest': 2.0687696872428933},"[1, 1, 1, 2, 3, 2, 3, 1]"
"[[0], [2], [2], [2, 0], [2, 2, 2], [2, 3], [0, 0], [1, 0]]",1.8619350976309057,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.7073074374941027)**0.7098390406095982)**0.3356093413040694),1.9630735907296448,{'errortest': 2.0691923964617693},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [2], [3], [], [0, 1, 3], [0, 1, 1, 1], [1]]",1.9811838135501594,6,((x[1]**Constant)**Constant),((x[1]**0.19108556410366928)**0.6758136425748212),2.0383871673692284,{'errortest': 2.220381757025695},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [1], [2, 0], [2, 0, 0], [2, 0, 3, 3], [0, 1, 1, 1, 0], [1, 1, 0]]",2.455053981371102,7,(((x[1]**Constant)*Constant+Constant/Constant/x[1])**Constant),(((x[1]**0.9200584438628583)*0.25942455337719683+0.43983203314539876/0.7875648217628239/x[1])**0.26668537143809523),2.5854919775838843,{'errortest': 2.573685987739103},"[1, 1, 1, 2, 3, 4, 5, 2]"
"[[0], [2], [2], [3], [], [], [0], [1]]",2.4738621062053316,6,((x[1]**Constant)**Constant),((x[1]**0.8805555972800941)**0.23107604326402031),2.605093638339953,{'errortest': 2.5884935245304646},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [0, 2], [3, 2], [2, 2, 2], [0, 1, 3], [0, 1, 1, 1], [0]]",2.6292643926554025,6,(x[0]+(Constant**Constant)**Constant),(x[0]+(0.9952260114490092**0.8147457745327636)**0.5377820289202591),2.6428181110170255,{'errortest': 2.858159270528372},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0], [2, 1], [2, 2, 2], [3, 0], [0, 1, 1], [1]]",2.754638628493143,7,((x[1]**Constant)/(Constant+Constant)**Constant),((x[1]**0.06307751625776947)/(0.331986828902043+0.8202506802147955)**0.4102658055635645),2.7735930903584736,{'errortest': 2.9688508120309294},"[1, 1, 1, 2, 3, 2, 3, 1]"
"[[0], [2], [0], [0, 1], [2, 0, 2, 2], [3, 0, 1, 0], [1, 1, 0, 0, 0], [0, 1, 1]]",2.9636922092343174,7,(Constant/Constant+x[0]-(x[1]+x[1])**Constant),(0.38487390793948273/0.02608304075917056+x[0]-(x[1]+x[1])**0.29358435895939305),3.1401606647350633,{'errortest': 3.1806355539912468},"[1, 1, 1, 2, 4, 4, 5, 3]"
"[[0], [0], [3, 3], [], [], [3], [0, 1], [0]]",3.0037052968639713,5,x[0]/Constant,x[0]/0.6205647786411644,2.987385229002899,{'errortest': 3.2267702319405833},"[1, 1, 2, 0, 0, 1, 2, 1]"
