genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [0], [2, 0], [2, 2, 2], [2, 3], [0, 1, 1], [1]]",1.8421919049427091,7,((x[1]**Constant)*Constant/Constant**Constant),((x[1]**0.17350475929701192)*0.4348832106242674/0.48442811670396646**0.9438864989060258),1.9257194591049263,{'errortest': 2.0687696872428933},"[1, 1, 1, 2, 3, 2, 3, 1]"
"[[0], [2], [2], [3], [], [], [0], [1]]",2.4738621062053316,6,((x[1]**Constant)**Constant),((x[1]**0.8805555972800941)**0.23107604326402031),2.605093638339953,{'errortest': 2.5884935245304646},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [0], [0, 1], [2, 0, 2, 2], [3, 0, 1, 0], [1, 1, 0, 0, 0], [0, 1, 1]]",2.9636922092343174,7,(Constant/Constant+x[0]-(x[1]+x[1])**Constant),(0.38487390793948273/0.02608304075917056+x[0]-(x[1]+x[1])**0.29358435895939305),3.1401606647350633,{'errortest': 3.1806355539912468},"[1, 1, 1, 2, 4, 4, 5, 3]"
"[[0], [2], [1], [3, 3], [], [0], [0, 1], [0]]",3.0441192321587094,6,((x[0]+Constant)**Constant),((x[0]+0.5261848576317416)**0.6545514145526643),3.0456003711322683,{'errortest': 3.2558143338036376},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [0], [0, 0], [3, 2, 0, 3], [1, 2, 1], [3, 3, 3, 2, 0, 0], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",3.166174639937047,7,Constant/((x[0]/x[0])**Constant)/x[0]*(x[0]+Constant)+Constant,0.32219388592649223/((x[0]/x[0])**0.8494718912627856)/x[0]*(x[0]+0.5975030631035867)+0.46725586919826023,3.1827100676495217,{'errortest': 3.361820499876131},"[1, 1, 2, 4, 3, 6, 7, 4]"
"[[0], [2], [2], [1], [2, 2], [1], [0, 0], [1, 0]]",3.1791336392004865,7,(((x[1]-x[0])**Constant)**Constant),(((x[1]-x[0])**0.08576413889378831)**0.05593183115874656),3.1896568828343828,{'errortest': 3.3799082268280642},"[1, 1, 1, 1, 2, 1, 2, 2]"
"[[0], [0], [3, 3], [], [], [0], [0, 1], [0]]",3.1953086690062293,5,x[0]+Constant,x[0]+0.2029817267589913,3.182105930798116,{'errortest': 3.406892561441792},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [0], [0, 2], [3, 2, 1], [2, 2, 2], [0, 2, 3], [1, 0, 1, 1], [0]]",3.260025764005726,7,Constant+(x[0]**Constant)*((Constant/Constant)**Constant),0.035665544202091226+(x[0]**0.40076193324249576)*((0.5811157246784416/0.647787926731084)**0.07247362645307565),3.258408804530769,{'errortest': 3.4640980040132003},"[1, 1, 2, 3, 3, 3, 4, 1]"
"[[0], [2], [3], [], [], [], [0], [0]]",3.2852533409866793,5,(x[0]**Constant),(x[0]**0.41318752372687895),3.282535773470072,{'errortest': 3.4888082334467327},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",3.3227755615463512,4,(Constant**Constant),(0.30733086748373595**0.11952143936123016),3.329936243150425,{'errortest': 3.519528334836394},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [0], [0]]",3.3547616780833374,4,x[0],x[0],3.336237447989723,{'errortest': 3.5619261283956742},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",3.3547616780833374,4,x[0],x[0],3.336237447989723,{'errortest': 3.5619261283956742},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [2], [2], [], [1], []]",3.3679004195143554,6,(((Constant**Constant)**Constant)**Constant),(((0.1365315173121403**0.6486688308455205)**0.8682099647033592)**0.18200493881459845),3.3739928125087912,{'errortest': 3.563443172754688},"[1, 1, 1, 1, 1, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",3.4374777417300555,3,Constant,0.7340309754545626,3.4419865352640078,{'errortest': 3.6312006156840546},"[1, 1, 0, 0, 0, 0, 1, 0]"
