genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [0, 0], [3, 2, 0, 2], [1, 1, 1, 0], [2, 3, 3, 2, 0, 0, 2, 0], [1, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0]]",1.1314874228673863,7,Constant*((x[0]/x[0])**Constant)/(x[0]*x[0])+(Constant+Constant)*(Constant+x[0]**Constant),0.8453516426111429*((x[0]/x[0])**0.2391675840293077)/(x[0]*x[0])+(0.4691936200101682+0.828028365552656)*(0.5216272247165279+x[0]**0.37876273195312526),1.2426053868571267,{'errortest': 1.3401163573209682},"[1, 1, 2, 4, 4, 8, 9, 5]"
"[[0], [2], [0], [2, 0], [2, 2, 2], [2, 3], [0, 1, 1], [1]]",1.8421919049427091,7,((x[1]**Constant)*Constant/Constant**Constant),((x[1]**0.17350475929701192)*0.4348832106242674/0.48442811670396646**0.9438864989060258),1.9257194591049263,{'errortest': 2.0687696872428933},"[1, 1, 1, 2, 3, 2, 3, 1]"
"[[0], [2], [2], [2, 0], [2, 2, 2], [2, 3], [0, 0], [1, 0]]",1.8619350976309057,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.7073074374941027)**0.7098390406095982)**0.3356093413040694),1.9630735907296448,{'errortest': 2.0691923964617693},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [2], [3], [], [0, 1, 3], [0, 1, 1, 1], [1]]",1.9811838135501594,6,((x[1]**Constant)**Constant),((x[1]**0.19108556410366928)**0.6758136425748212),2.0383871673692284,{'errortest': 2.220381757025695},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [2], [3], [], [], [0], [1]]",2.4738621062053316,6,((x[1]**Constant)**Constant),((x[1]**0.8805555972800941)**0.23107604326402031),2.605093638339953,{'errortest': 2.5884935245304646},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [0], [0, 1], [2, 0, 2, 2], [3, 0, 1, 0], [1, 1, 0, 0, 0], [0, 1, 1]]",2.9636922092343174,7,(Constant/Constant+x[0]-(x[1]+x[1])**Constant),(0.38487390793948273/0.02608304075917056+x[0]-(x[1]+x[1])**0.29358435895939305),3.1401606647350633,{'errortest': 3.1806355539912468},"[1, 1, 1, 2, 4, 4, 5, 3]"
"[[0], [2], [1], [3, 3], [], [0], [0, 1], [0]]",3.0441192321587094,6,((x[0]+Constant)**Constant),((x[0]+0.5261848576317416)**0.6545514145526643),3.0456003711322683,{'errortest': 3.2558143338036376},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [1], [3, 2], [1], [0, 0], [0, 1, 1], [0, 1]]",3.0584592762253835,6,((x[0]+((Constant+Constant)**Constant))**Constant),((x[0]+((0.8085937864224001+0.4066900534312913)**0.26509192488040745))**0.274810923690184),3.068674736291967,{'errortest': 3.264901841378055},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [0], [0, 0], [3, 2, 0, 3], [1, 2, 1], [3, 3, 3, 2, 0, 0], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",3.166174639937047,7,Constant/((x[0]/x[0])**Constant)/x[0]*(x[0]+Constant)+Constant,0.32219388592649223/((x[0]/x[0])**0.8494718912627856)/x[0]*(x[0]+0.5975030631035867)+0.46725586919826023,3.1827100676495217,{'errortest': 3.361820499876131},"[1, 1, 2, 4, 3, 6, 7, 4]"
"[[0], [2], [2], [1], [0, 2], [0, 2], [0, 0, 1], [1, 0]]",3.1791139150223513,7,(((x[1]+x[0]*Constant)**Constant)**Constant),(((x[1]+x[0]*0.913718566362274)**0.028304245408649398)**0.16956633188698844),3.1896375599685625,{'errortest': 3.3798890889512694},"[1, 1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [2], [1], [2, 2], [1], [0, 0], [1, 0]]",3.1791336392004865,7,(((x[1]-x[0])**Constant)**Constant),(((x[1]-x[0])**0.08576413889378831)**0.05593183115874656),3.1896568828343828,{'errortest': 3.3799082268280642},"[1, 1, 1, 1, 2, 1, 2, 2]"
"[[0], [0], [3, 3], [], [], [0], [0, 1], [0]]",3.1953086690062293,5,x[0]+Constant,x[0]+0.2029817267589913,3.182105930798116,{'errortest': 3.406892561441792},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [2], [1], [3, 3], [], [0], [0, 1], [0]]",3.245124650782052,6,((x[0]+Constant)**Constant),((x[0]+0.09385040704451397)**0.36536908205493146),3.245264335869484,{'errortest': 3.4488111057975366},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [0], [0, 2], [3, 2, 1], [2, 2, 2], [0, 2, 3], [1, 0, 1, 1], [0]]",3.260025764005726,7,Constant+(x[0]**Constant)*((Constant/Constant)**Constant),0.035665544202091226+(x[0]**0.40076193324249576)*((0.5811157246784416/0.647787926731084)**0.07247362645307565),3.258408804530769,{'errortest': 3.4640980040132003},"[1, 1, 2, 3, 3, 3, 4, 1]"
"[[0], [2], [3], [], [], [], [0], [0]]",3.2852533409866793,5,(x[0]**Constant),(x[0]**0.41318752372687895),3.282535773470072,{'errortest': 3.4888082334467327},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",3.3227755615463512,4,(Constant**Constant),(0.30733086748373595**0.11952143936123016),3.329936243150425,{'errortest': 3.519528334836394},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [3, 3], [], [], [0], [1, 1], [0]]",3.3350601328135028,4,Constant+Constant,0.16468887185962489+0.6893052593091373,3.341926657967909,{'errortest': 3.5314811410813784},"[1, 1, 2, 0, 0, 1, 2, 0]"
"[[0], [2], [3], [], [2, 0, 2, 2], [3, 0, 1, 0], [0, 1, 0, 0, 0], [0]]",3.3433061937232655,5,(x[0]**Constant),(x[0]**0.8803948804778845),3.3278118612174206,{'errortest': 3.549828671898037},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",3.3547616780833374,4,x[0],x[0],3.336237447989723,{'errortest': 3.5619261283956742},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",3.3547616780833374,4,x[0],x[0],3.336237447989723,{'errortest': 3.5619261283956742},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",3.3547616780833374,4,x[0],x[0],3.336237447989723,{'errortest': 3.5619261283956742},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [2], [3, 0], [1, 2], [0, 1, 2], [], [1, 0, 0, 1, 1, 0], [0]]",3.5371478153298153,4,(Constant**Constant),(0.6030585579249242**0.9499844106434239),3.5395129546700264,{'errortest': 3.728357216717655},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",3.6370995307830505,3,Constant,0.5037342378824864,3.637449964300502,{'errortest': 3.8258940137277757},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [1], [1, 1], [2, 1, 1, 2], [3, 0, 3, 0, 2], [1, 1, 0, 0, 1, 1], [1, 0]]",3.784806068087636,7,(((Constant/(Constant+x[1]))/((x[0]+Constant)*Constant))**Constant),(((0.17760410417709505/(0.2187876945687891+x[1]))/((x[0]+0.5971437915964467)*0.7005982730585955))**0.11132203372797023),3.785177765848728,{'errortest': 3.9697990923688953},"[1, 1, 1, 2, 4, 5, 6, 2]"
"[[0], [2], [3], [0, 1], [2, 0, 2, 2], [3, 0, 1, 0], [1, 1, 0, 0, 0], [1, 1, 1]]",3.849299366646413,4,(Constant**Constant),(0.23997672030494577**0.935411252809498),3.845765761069922,{'errortest': 4.033293225541383},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [3, 0, 3, 0, 2], [1, 1, 0, 0, 1, 1], [1]]",3.8558511639683033,3,Constant,0.25578136066437407,3.8522053409269077,{'errortest': 4.0397034666067615},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 3], [3], [], [2], [1, 1], [1, 0]]",3.973644985523055,5,(Constant**Constant)*Constant,(0.982721360186123**0.23967901072637765)*0.12436650472916078,3.968052786837572,{'errortest': 4.155016338222082},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [0], [3, 0], [1, 3], [1, 0], [3, 0, 1, 0, 2], [1, 0, 0, 1, 1, 0], [1, 0, 0]]",4.084879899890092,7,Constant/((x[1]+x[0])-Constant+Constant)*x[0],0.47075859698988687/((x[1]+x[0])-0.007623272670205572+0.5239868495162251)*x[0],4.077566383026409,{'errortest': 4.264015490039208},"[1, 1, 2, 2, 2, 5, 6, 3]"
"[[0], [1], [2, 1], [3, 3, 1], [2, 2, 2], [3, 1, 0], [0, 1, 0, 0], [1, 1, 1]]",4.085369264380824,7,((x[1]**Constant)/(Constant-(x[1]+x[1]))),((x[1]**0.10933713764452657)/(0.91142926608113-(x[1]+x[1]))),4.078030741278476,{'errortest': 4.264497348672686},"[1, 1, 2, 3, 2, 3, 4, 3]"
"[[0], [1], [3, 3], [1], [2, 0, 2], [1], [1, 0], [0, 0]]",4.100293032859094,5,(Constant-x[0]),(0.8838467971451751-x[0]),4.122522288805535,{'errortest': 4.267752487158028},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [0], [3, 0], [1, 0], [2, 1, 0, 2], [1, 0, 0, 2, 3, 0], [0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1]]",4.529649919738717,7,x[0]-(Constant+(x[1]+x[1]))*Constant/x[1]+Constant,x[0]-(0.28812423428232126+(x[1]+x[1]))*0.8308826188822549/x[1]+0.28454863910484773,4.485984750176344,{'errortest': 4.711126152879315},"[1, 1, 2, 2, 4, 6, 7, 4]"
"[[0], [0], [0, 2], [3, 0, 1, 3], [2, 2, 0, 0], [1, 0, 2, 3, 2, 2, 0], [1, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1]]",4.672717879026384,7,Constant-Constant+Constant*((Constant/x[1]*Constant*Constant)**Constant),0.02167437376715664-0.6853354370342488+0.365592720402262*((0.35809284090415794/x[1]*0.6509856695786739*0.5885878732513724)**0.2830980629758819),4.658131866052324,{'errortest': 4.841499664284786},"[1, 1, 2, 3, 4, 6, 7, 1]"
"[[0], [1], [0, 3], [1, 1], [0, 2, 0, 2], [1, 3, 2, 3, 1, 1], [1, 1, 0, 1, 0, 1, 1], [0, 0, 1]]",4.911673623858184,7,((Constant-Constant/x[0])*(Constant/x[0]-Constant)-Constant),((0.1655497084302161-0.2156093089350859/x[0])*(0.5358133480250944/x[0]-0.9125553531393548)-0.8916399412782975),4.895627865018719,{'errortest': 5.080920375188392},"[1, 1, 2, 2, 4, 6, 7, 2]"
"[[0], [0], [3, 1], [0, 1], [1, 2, 0, 0], [0, 1, 0, 1, 3, 1, 2], [0, 1, 1, 0, 1, 1, 1, 1], [0, 0]]",11.599533638265974,7,x[0]+((Constant-Constant)+x[0]-(Constant/Constant-Constant*Constant)),x[0]+((0.4769916706297752-0.8581762119952726)+x[0]-(0.7256620996751757/0.07598514823332303-0.5367336583606993*0.4180523153697402)),11.484439403999795,{'errortest': 11.733746110621906},"[1, 1, 2, 2, 4, 7, 8, 2]"
"[[0], [2], [2], [3, 2, 2, 1], [0], [2, 3, 1, 0, 2, 0, 0, 1], [0, 0, 1, 0, 1, 0, 1, 0, 0], [1, 1]]",16.74427910026878,6,((x[1]**Constant)**Constant),((x[1]**0.4764915219527581)**0.7681500590755465),17.148611817155928,{'errortest': 16.6701715752488},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [0], [2, 1], [2, 0, 0], [1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1]]",37.84450019474762,7,((Constant**Constant)-(Constant-x[0]+x[1]+Constant)**Constant),((0.4492493396149744**0.39828314825291866)-(0.4336494004570314-x[0]+x[1]+0.34531134819994636)**0.4319577258775761),38.52833461302597,{'errortest': 37.90995132367208},"[1, 1, 1, 2, 3, 4, 5, 2]"
"[[0], [0], [0, 1], [2, 0, 0, 1], [1, 2, 0, 2, 1, 0, 1], [2, 2, 1, 3, 1, 3, 3, 2, 1, 2, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 0, 0, 0]]",40.213771691297126,7,((Constant*x[1])**Constant)*Constant-x[0]/x[1]-(x[0]/(Constant/Constant)*(x[0]-x[0]*(Constant+Constant))),((0.398641268284027*x[1])**0.5726651283910775)*0.6477303074761808-x[0]/x[1]-(x[0]/(0.4625487733408532/0.05032149540512931)*(x[0]-x[0]*(0.8888171369925447+0.7105289426051618))),41.322052206814,{'errortest': 40.10966203806423},"[1, 1, 2, 4, 7, 11, 12, 6]"
