genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [1], [0, 3], [2, 1], [2, 2, 3], [1, 1, 0, 1], [1]]",3.085045380084733,7,((Constant*(Constant*x[1])/Constant)**Constant),((0.48606060580785637*(0.3917832762289668*x[1])/0.966437534027715)**0.3053860693068484),3.283729755660194,{'errortest': 3.005333982748738},"[1, 1, 1, 2, 2, 3, 4, 1]"
"[[0], [2], [2], [0, 3], [2, 1], [2, 2, 3], [1, 1, 0], [1]]",3.25238748155922,7,((Constant*(Constant*x[1])**Constant)**Constant),((0.9165317010938187*(0.4177365810321976*x[1])**0.3222698397551299)**0.7083433848358202),3.6964056725065406,{'errortest': 3.701372743477696},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [1], [1, 0], [1, 2, 2, 2], [1, 1, 2, 1, 0], [3, 3, 2, 3, 1, 0, 3, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 1]]",3.423753636406173,7,((((x[1]/x[1])/(Constant*Constant))/(Constant**Constant))-((x[0]+x[1])**Constant)/(x[1]+x[1]**Constant)),((((x[1]/x[1])/(0.2170487738271606*0.9101624814133795))/(0.5074121474757362**0.48678321887938836))-((x[0]+x[1])**0.8661036854314608)/(x[1]+x[1]**0.8185931046654326)),3.1960672510540085,{'errortest': 2.896526086682382},"[1, 1, 2, 4, 5, 8, 9, 6]"
"[[0], [1], [2, 2], [3, 0], [2, 0], [1, 1, 1], [1, 1, 1, 1], []]",4.669106038763646,6,((Constant**Constant)-(Constant-Constant-Constant**Constant)),((0.5714812139278731**0.255310168476811)-(0.7118706855455309-0.7124451407480886-0.7565783773706403**0.8708916704994513)),5.359089723517756,{'errortest': 5.61396608508859},"[1, 1, 2, 2, 2, 3, 4, 0]"
"[[0], [1], [0, 3], [3, 1, 1, 2], [1, 2, 0, 2, 2], [1, 3, 1, 0, 3], [0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 1, 1]]",4.875690733096773,7,(x[0]-((Constant/x[1])-x[0])+Constant),(x[0]-((0.7131511724295819/x[1])-x[0])+0.11948174883367524),5.598447559642098,{'errortest': 5.895454325609013},"[1, 1, 2, 2, 2, 4, 5, 3]"
"[[0], [2], [1], [1, 2], [1, 1, 1], [0, 2, 0, 2, 1], [0, 1, 1, 1, 1, 1], [0, 0]]",4.927191027815351,7,((((x[0]+Constant)*(Constant+Constant))*((Constant-Constant)**Constant))**Constant),((((x[0]+0.6043809760130813)*(0.4703523905141812+0.9402819728267393))*((0.7898123738249303-0.4650030704126401)**0.07569185234721931))**0.560636443044029),5.644832581436043,{'errortest': 5.925987118432284},"[1, 1, 1, 2, 3, 5, 6, 1]"
"[[0], [2], [1], [3, 1], [1, 1], [0, 2, 0, 2], [0, 0, 1, 1, 1], [0, 0]]",4.971336216653192,7,((x[0]+((x[0]*Constant)+(Constant*Constant)))**Constant),((x[0]+((x[0]*0.5915826945028152)+(0.5064311115009014*0.460973793890338)))**0.971695277342356),5.704127418165616,{'errortest': 6.0049246509481335},"[1, 1, 1, 2, 2, 4, 5, 2]"
"[[0], [2], [1], [1, 2], [0, 2, 1], [0, 0, 2, 0], [1, 1, 1, 0, 1], [1]]",5.124778499204382,7,(((Constant+Constant+Constant)*((x[1]+Constant)**Constant))**Constant),(((0.5175008401987912+0.8960628849841832+0.9484273701017245)*((x[1]+0.5864637439021518)**0.1747475493800238))**0.03119346061260131),5.843537821582783,{'errortest': 6.121007599108437},"[1, 1, 1, 2, 3, 4, 5, 1]"
"[[0], [2], [3], [], [], [], [1], []]",5.183210043809947,4,(Constant**Constant),(0.6963932296697752**0.010618145915083588),5.905362172683919,{'errortest': 6.185711224105588},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], [0]]",5.183400872824253,3,Constant,0.9959292701526079,5.905562839183942,{'errortest': 6.185920050240216},"[1, 1, 0, 0, 0, 0, 1, 0]"
